fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,0,1,0.7777777777777778,0.75,0.75,0.2727272727272727,0.2833333333333333,0.26666666666666666
1,0,1,0.5555555555555556,0.575,0.55,0.5454545454545454,0.5166666666666667,0.47619047619047616
2,0,1,0.3333333333333333,0.325,0.325,0.8,0.8,0.7916666666666667
3,0,1,0.3333333333333333,0.35,0.325,0.7272727272727273,0.7166666666666667,0.717948717948718
4,0,1,0.5,0.5,0.4666666666666667,0.7,0.6666666666666667,0.6703296703296704
