config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_pred_counts
eegnet_small_t600_meanmax050,1685,7464,1,1,1.1222990859638562,0.2727272727272727,0.2962962962962963,0.2222222222222222,"{""0"": 15, ""2"": 5, ""1"": 2}",1.1049659252166748,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,2,1.0804697383533826,0.36363636363636365,0.39947089947089953,0.32815332815332815,"{""0"": 16, ""2"": 4, ""1"": 2}",1.1044607162475586,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,3,1.1481271548704668,0.22727272727272727,0.24074074074074073,0.17857142857142858,"{""2"": 7, ""0"": 15}",1.1038905382156372,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,4,1.0611115477301858,0.36363636363636365,0.3888888888888889,0.2837301587301587,"{""0"": 15, ""2"": 7}",1.103699803352356,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,5,1.1102774793451482,0.36363636363636365,0.38095238095238093,0.3439153439153439,"{""0"": 15, ""2"": 5, ""1"": 2}",1.1032350063323975,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,6,1.0980973352085461,0.4090909090909091,0.42857142857142855,0.40307486631016043,"{""0"": 11, ""2"": 7, ""1"": 4}",1.1025055646896362,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,7,1.105519706552679,0.18181818181818182,0.20370370370370372,0.14285714285714285,"{""0"": 15, ""2"": 5, ""1"": 2}",1.102102518081665,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,8,1.1461914669383655,0.13636363636363635,0.1111111111111111,0.10526315789473684,"{""0"": 11, ""2"": 10, ""1"": 1}",1.1013290882110596,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,9,1.1099512360312722,0.22727272727272727,0.25132275132275134,0.21188811188811188,"{""2"": 4, ""1"": 4, ""0"": 14}",1.1008858680725098,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,10,1.1150844205509534,0.3181818181818182,0.3439153439153439,0.2978502978502979,"{""0"": 16, ""2"": 4, ""1"": 2}",1.099913477897644,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,11,1.0731571479277178,0.5,0.5211640211640212,0.4902534113060429,"{""0"": 13, ""2"": 7, ""1"": 2}",1.099246859550476,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,12,1.1261890909888528,0.2727272727272727,0.25132275132275134,0.2628998968008256,"{""0"": 11, ""2"": 10, ""1"": 1}",1.0987777709960938,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,13,1.1130921840667725,0.2727272727272727,0.2962962962962963,0.21850613154960982,"{""2"": 4, ""0"": 17, ""1"": 1}",1.098076581954956,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,14,1.1158450300043279,0.3181818181818182,0.3624338624338625,0.2740740740740741,"{""0"": 19, ""2"": 1, ""1"": 2}",1.0975971221923828,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,15,1.088253530589017,0.22727272727272727,0.2698412698412698,0.18260869565217389,"{""0"": 17, ""2"": 2, ""1"": 3}",1.0969188213348389,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,16,1.1266154701059514,0.22727272727272727,0.2328042328042328,0.22657952069716777,"{""0"": 12, ""2"": 8, ""1"": 2}",1.0975031852722168,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,17,1.108937762000344,0.36363636363636365,0.3888888888888889,0.2837301587301587,"{""2"": 7, ""0"": 15}",1.0978164672851562,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,18,1.1211710301312534,0.3181818181818182,0.3333333333333333,0.2579979360165119,"{""0"": 13, ""2"": 8, ""1"": 1}",1.0976907014846802,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,19,1.1094075007872148,0.2727272727272727,0.2698412698412698,0.2626705653021442,"{""2"": 10, ""0"": 10, ""1"": 2}",1.097599983215332,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,20,1.1565240079706365,0.22727272727272727,0.2222222222222222,0.19166666666666665,"{""2"": 7, ""0"": 14, ""1"": 1}",1.0979148149490356,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,21,1.1194219914349643,0.2727272727272727,0.2962962962962963,0.22705314009661834,"{""0"": 17, ""1"": 2, ""2"": 3}",1.0982571840286255,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,22,1.1297523000023582,0.3181818181818182,0.3333333333333333,0.25833333333333336,"{""0"": 14, ""1"": 1, ""2"": 7}",1.0978035926818848,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,23,1.0806603323329578,0.2727272727272727,0.3253968253968254,0.21818181818181817,"{""0"": 16, ""2"": 3, ""1"": 3}",1.0977048873901367,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,24,1.0853754065253518,0.4090909090909091,0.4365079365079365,0.3777056277056277,"{""0"": 16, ""2"": 5, ""1"": 1}",1.0969865322113037,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,25,1.1002813577651978,0.45454545454545453,0.47354497354497355,0.41984126984126985,"{""0"": 15, ""2"": 6, ""1"": 1}",1.0960191488265991,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,26,1.0957089337435635,0.36363636363636365,0.41798941798941797,0.3038461538461539,"{""0"": 20, ""1"": 1, ""2"": 1}",1.0961639881134033,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,27,1.1017599430951206,0.4090909090909091,0.4259259259259259,0.341991341991342,"{""0"": 16, ""2"": 5, ""1"": 1}",1.0963013172149658,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,28,1.1695708686655217,0.2727272727272727,0.27777777777777773,0.21637426900584797,"{""0"": 13, ""2"": 9}",1.0960829257965088,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,29,1.1166583624753086,0.4090909090909091,0.4444444444444444,0.3167701863354037,"{""0"": 17, ""2"": 5}",1.0963679552078247,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""0"": 6}"
eegnet_small_t600_meanmax050,1685,7464,1,30,1.075140725482594,0.5454545454545454,0.5661375661375662,0.5032467532467533,"{""0"": 16, ""2"": 5, ""1"": 1}",1.0964258909225464,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,31,1.1090505448254673,0.2727272727272727,0.2962962962962963,0.2236842105263158,"{""0"": 13, ""2"": 7, ""1"": 2}",1.0965948104858398,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,32,1.1027670123360374,0.45454545454545453,0.45502645502645506,0.4166666666666667,"{""0"": 12, ""1"": 1, ""2"": 9}",1.0969038009643555,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,33,1.1225459900769321,0.3181818181818182,0.35185185185185186,0.24145299145299148,"{""0"": 18, ""2"": 4}",1.0973297357559204,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,34,1.074613625353033,0.4090909090909091,0.4365079365079365,0.37543859649122807,"{""0"": 13, ""2"": 6, ""1"": 3}",1.096954584121704,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,35,1.1161523190411655,0.45454545454545453,0.46296296296296297,0.36274509803921573,"{""2"": 8, ""0"": 14}",1.0965983867645264,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,36,1.0858561125668613,0.45454545454545453,0.4656084656084656,0.4481481481481482,"{""0"": 12, ""2"": 7, ""1"": 3}",1.0967686176300049,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,37,1.1185383038087324,0.3181818181818182,0.35185185185185186,0.2474916387959866,"{""0"": 17, ""2"": 4, ""1"": 1}",1.0968401432037354,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,38,1.081024863503196,0.3181818181818182,0.35185185185185186,0.25396825396825395,"{""0"": 15, ""2"": 5, ""1"": 2}",1.0963658094406128,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,39,1.0773679343136875,0.4090909090909091,0.4444444444444444,0.325,"{""0"": 14, ""2"": 7, ""1"": 1}",1.0968059301376343,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
eegnet_small_t600_meanmax050,1685,7464,1,40,1.101723400029269,0.36363636363636365,0.39947089947089953,0.32962962962962966,"{""0"": 14, ""2"": 6, ""1"": 2}",1.096774935722351,0.3333333333333333,0.3333333333333333,0.19047619047619047,"{""2"": 1, ""0"": 5}"
