fold,epoch,train_loss,val_epoch_loss,val_epoch_balanced_accuracy,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,aggregation
5,1,1.110051659615689,1.1343324084748792,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,2,1.0792345925654099,1.134315629931304,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,3,1.0345707606669148,1.1971311413809018,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,4,0.9869679960015164,1.1747130040812939,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,5,0.9468428259310515,1.229127604575834,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,6,0.92545403413969,1.2292452574563104,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,7,0.8851892448944685,1.2087220034845854,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,8,0.8675603016835874,1.1868694530199595,0.3327796234772979,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,9,0.8449993804608658,1.388047063803122,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,10,0.807802064740685,1.285529282489101,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,11,0.7888057324651723,1.1642218438049878,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,12,0.7588344971975418,1.270101226267904,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,13,0.7610551613964806,1.201771520414237,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,14,0.7704122497506218,1.208027035817586,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,15,0.7172978786363754,1.2538740382467297,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,16,0.7074729506974907,1.1253678716710953,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,17,0.6976011248147733,1.1803451805356049,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,18,0.6927529918520074,1.336044374931239,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,19,0.6878948676777105,1.3520287099582264,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,20,0.6595496843554063,1.2298365798589288,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,21,0.6423918758295221,1.2059983191448207,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,22,0.6364237202386834,1.1449477014237373,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,23,0.6327710464699045,1.1999881897035605,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,24,0.6405421198778349,1.3681507406323918,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,25,0.6103720851157295,1.5611804244410743,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,26,0.6200989495016618,1.316103663447142,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,27,0.6213937875062432,1.4750304867004274,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,28,0.5935598059431639,1.7010083327067829,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,29,0.6017337731965892,1.2702959266432834,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,30,0.5959764581250381,1.6987603587417057,0.3316667395232267,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,31,0.5757732483424093,1.7594682306411897,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,32,0.5793809803454226,1.5516801929250934,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,33,0.5625445807280203,1.498973263372289,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,34,0.5697538010793093,1.5542266400996083,0.33111302966719125,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,35,0.5693358680749103,1.7884596690158507,0.3316667395232267,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,36,0.5503358270810998,2.104874218126597,0.3316667395232267,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,37,0.5553304563943526,1.564756177439548,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,38,0.5515793658093948,1.3288787224701923,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,39,0.5458699934678983,1.594354201694264,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,40,0.5377219053373185,1.8817726936277384,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,41,0.5308651475393527,1.9831966973177277,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,42,0.5309234305841154,1.6313644909884932,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,43,0.5271753283469027,1.5001918029601555,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,44,0.5255259354545541,2.1359794917214168,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,45,0.5297090747400062,1.8783787239765046,0.3322095208952614,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,46,0.5066289699868698,1.636105088183064,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,47,0.5090276106544163,1.8377634724899226,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,48,0.5352800654191993,1.8436651426573398,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,49,0.5274533632145321,1.9382032189760008,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
5,50,0.5080408605339871,1.6266641621739164,0.33222591362126247,0.3333333333333333,0.3333333333333333,0.16666666666666666,mean_prob
