config,n_runs,mean_test_bacc,std_test_bacc,median_test_bacc,min_test_bacc,max_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,mean_val_bacc,std_val_bacc,mean_best_epoch,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority,mean_test_bacc_minus_chance,mean_test_bacc_minus_majority
eegnet_small_t600_meanmax050,5,0.45555555555555555,0.22703129713002837,0.3333333333333333,0.27777777777777773,0.8333333333333334,0.4428571428571428,0.24948927423675685,0.3855026455026455,0.2759703353447864,0.5444444444444445,0.07243558228002941,11.8,0.4,0.4,0.12222222222222223,0.12222222222222223
