split_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1685,15,0.3,0.07213058900001121,0.26904761904761904,0.06594605682000175,0.1407936507936508,0.026098926090142197,0.0,0.0
4557,15,0.3074074074074074,0.046322743768488446,0.29642857142857143,0.04567680223473037,0.16005772005772007,0.027246548718703127,0.0,0.0
7233,15,0.31851851851851853,0.05737753105492469,0.29642857142857143,0.07072356154376278,0.1518037518037518,0.026116332946357738,0.0,0.0
