config,n_runs,mean_test_bacc,std_test_bacc,median_test_bacc,min_test_bacc,max_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,mean_val_bacc,std_val_bacc,mean_best_epoch,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority,mean_test_bacc_minus_chance,mean_test_bacc_minus_majority
eegnet_small_t600_meanmax050,150,0.36925925925925923,0.14088964087211522,0.3333333333333333,0.0,0.7222222222222222,0.37083333333333324,0.1419768037298125,0.2820869007535674,0.13648171408584533,0.4929629629629629,0.15303387344263963,9.04,0.47333333333333333,0.47333333333333333,0.03592592592592592,0.03592592592592592
