init_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1680,50,0.3733333333333333,0.11557910103744462,0.3907142857142857,0.12274835850987159,0.27808080808080804,0.1143843373772883,0.52,0.52
4750,50,0.3644444444444444,0.15558794609324247,0.3425,0.14586350117350783,0.2717142857142857,0.15963013624223338,0.38,0.38
7464,50,0.37,0.15083959199920716,0.3792857142857142,0.15380601108614297,0.29646560846560843,0.1331892800117015,0.52,0.52
