init_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1680,15,0.3851851851851852,0.11590200405681368,0.3988095238095238,0.12835630150504657,0.28362033028699696,0.12048334233257871,0.6,0.6
4750,15,0.4037037037037037,0.16328131482781144,0.3785714285714285,0.15125206308980144,0.3109700176366843,0.15738475756510495,0.6,0.6
7464,15,0.37037037037037035,0.13224867460264536,0.380952380952381,0.12493924665497752,0.28324514991181654,0.11811991208811455,0.6,0.6
