config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,1,0.7296708721619147,0.4675324675324675,0.47300944669365724,0.3563710499490316,0.4930875576036866,"{""0"": 71, ""1"": 6}",0.7004493236541748,0.5,0.5,0.3333333333333333,0.49959677419354837,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,2,0.7130539781087405,0.5194805194805194,0.5253036437246964,0.40310077519379844,0.5124633431085044,"{""0"": 73, ""1"": 4}",0.7011832952499389,0.5,0.5,0.3333333333333333,0.4991935483870968,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,3,0.7239027750956548,0.4935064935064935,0.49966261808367074,0.3518238722210231,0.5008378718056138,"{""0"": 75, ""1"": 2}",0.7017452239990234,0.5,0.5,0.3333333333333333,0.4967741935483871,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,4,0.7194952283586774,0.5064935064935064,0.5121457489878543,0.39545454545454545,0.49602010892333476,"{""0"": 72, ""1"": 5}",0.7026867985725402,0.5,0.5,0.3333333333333333,0.4991935483870968,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,5,0.7247388037768278,0.4675324675324675,0.47368421052631576,0.3185840707964602,0.45915374947633014,"{""0"": 75, ""1"": 2}",0.703415060043335,0.5,0.5,0.3333333333333333,0.49798387096774194,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,6,0.715197689347453,0.5194805194805194,0.5246288798920378,0.433485782461722,0.5206325932132384,"{""0"": 69, ""1"": 8}",0.7025073051452637,0.5,0.5,0.3333333333333333,0.5008064516129033,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,7,0.7288548659968686,0.5194805194805194,0.524966261808367,0.4191641182466871,0.48470883954754923,"{""0"": 71, ""1"": 6}",0.7025772571563721,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,8,0.7092272128377642,0.5064935064935064,0.5121457489878543,0.39545454545454545,0.5224130708001675,"{""0"": 72, ""1"": 5}",0.702497661113739,0.5,0.5,0.3333333333333333,0.4991935483870968,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,9,0.7390630763846558,0.4935064935064935,0.4993252361673414,0.37083595223130106,0.45821114369501464,"{""0"": 73, ""1"": 4}",0.7021265387535095,0.5,0.5,0.3333333333333333,0.5008064516129033,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,10,0.7179509192318111,0.5064935064935064,0.5124831309041835,0.37797619047619047,0.5109970674486803,"{""0"": 74, ""1"": 3}",0.7021325111389161,0.5,0.5,0.3333333333333333,0.5016129032258064,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,4,11,0.7114266753196716,0.5194805194805194,0.5256410256410257,0.385063673645586,0.5118349392542941,"{""0"": 75, ""1"": 2}",0.7012532353401184,0.5,0.5,0.3333333333333333,0.5016129032258064,"{""0"": 20}"
