config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,1,0.6876287978964967,0.5974025974025974,0.6008771929824561,0.5682763610056067,0.5509007121910348,"{""0"": 59, ""1"": 18}",0.6964897155761719,0.5,0.5,0.3333333333333333,0.5012096774193548,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,2,0.6778238887910719,0.7272727272727273,0.7284075573549258,0.7256066519599524,0.6029534981147885,"{""1"": 32, ""0"": 45}",0.6994556665420533,0.5,0.5,0.3333333333333333,0.4959677419354839,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,3,0.669395750993258,0.7272727272727273,0.7280701754385965,0.7265347539320142,0.637620444072057,"{""1"": 34, ""0"": 43}",0.7040391683578491,0.4,0.4,0.2857142857142857,0.4588709677419355,"{""0"": 18, ""1"": 2}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,4,0.6605756584700052,0.7272727272727273,0.7273954116059379,0.7272727272727273,0.6514453288646836,"{""1"": 38, ""0"": 39}",0.7108482241630554,0.5,0.5,0.4791666666666667,0.4774193548387097,"{""0"": 14, ""1"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,5,0.6408351760405999,0.7662337662337663,0.766531713900135,0.7661943319838057,0.6846459991621282,"{""0"": 40, ""1"": 37}",0.7183312177658081,0.6,0.6,0.595959595959596,0.4891129032258065,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,6,0.6287063886592914,0.7532467532467533,0.7533738191632928,0.7532467532467533,0.7020318391286133,"{""1"": 38, ""0"": 39}",0.7305320739746094,0.6,0.6,0.595959595959596,0.5,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,7,0.6390605468254584,0.7142857142857143,0.714574898785425,0.7142375168690958,0.6727063259321324,"{""0"": 40, ""1"": 37}",0.7425824642181397,0.55,0.55,0.5488721804511278,0.5008064516129033,"{""0"": 11, ""1"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,8,0.6081037738106467,0.7532467532467533,0.7537112010796221,0.7530801687763713,0.6994134897360704,"{""1"": 36, ""0"": 41}",0.745760464668274,0.55,0.55,0.5396419437340154,0.5040322580645161,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,9,0.5973247103876882,0.7662337662337663,0.766531713900135,0.7661943319838057,0.7128194386258903,"{""1"": 37, ""0"": 40}",0.7472192049026489,0.6,0.6,0.595959595959596,0.5165322580645161,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,1,10,0.6012911308895458,0.7272727272727273,0.7273954116059379,0.7272727272727273,0.6948051948051948,"{""1"": 38, ""0"": 39}",0.7528284549713135,0.55,0.55,0.5488721804511278,0.5185483870967742,"{""0"": 11, ""1"": 9}"
