experiment,condition,target,split_seed,init_seed,fold,best_epoch,best_val_loss,best_val_rmse,best_val_nrmse,best_val_mae,best_val_r2,test_loss,test_mse,test_rmse,test_mae,test_nrmse,test_y_std,test_r2,checkpoint_path,plot_path,param_loss,param_huber_delta,param_F1,param_D,param_F2,param_temporal_kern,param_separable_kern,param_pool1,param_pool2,param_dropout,param_meanmax_alpha,param_norm,param_lr,param_weight_decay,param_batch_size,param_grad_clip,param_standardize
hbn_ec_externalizing_eegnet_optuna,EC,externalizing,3407,3001,1,19,0.12212565044562022,0.5437896964962424,0.8169864969917043,0.43961519765711965,0.3325330637332238,0.19658660226398045,0.58470949885751,0.7646629969192377,0.6104995113004137,1.1068641699872968,0.6908372478332311,-0.2251482908016671,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/checkpoints/condition-EC_split-3407_init-3001_fold-01.pt,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/plots/fold_curves/condition-EC_split-3407_init-3001_fold-01.png,huber,0.46412740643668404,12,3,64,31,15,4,16,0.24105245223196706,0.5,group,0.0010929185450985139,0.0001,4,5.0,True
hbn_ec_externalizing_eegnet_optuna,EC,externalizing,3407,3001,2,2,0.2207234047708057,0.8777497536664113,0.970849393976237,0.6798241812558401,0.05745145421597331,0.1639632414336558,0.4576055165865862,0.6764654585317614,0.5460084930614189,0.9968615936381366,0.6785951659176069,0.006266963129234582,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/checkpoints/condition-EC_split-3407_init-3001_fold-02.pt,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/plots/fold_curves/condition-EC_split-3407_init-3001_fold-02.png,huber,0.46412740643668404,12,3,64,31,15,4,16,0.24105245223196706,0.5,group,0.0010929185450985139,0.0001,4,5.0,True
hbn_ec_externalizing_eegnet_optuna,EC,externalizing,3407,3001,3,14,0.17589819024909625,0.710772128494121,0.9498689138351832,0.5557095699266277,0.0977490465295694,0.2372117008154209,0.8809158985387266,0.9385712005696354,0.6916460224713844,0.9496802372580901,0.9883023398270047,0.09810744696141771,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/checkpoints/condition-EC_split-3407_init-3001_fold-03.pt,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/plots/fold_curves/condition-EC_split-3407_init-3001_fold-03.png,huber,0.46412740643668404,12,3,64,31,15,4,16,0.24105245223196706,0.5,group,0.0010929185450985139,0.0001,4,5.0,True
hbn_ec_externalizing_eegnet_optuna,EC,externalizing,3407,3001,4,20,0.1900852947008042,0.7771088144505117,0.9014225051174015,0.605790318255978,0.18743746726786825,0.1797122276173188,0.6048427293371181,0.7777163553231462,0.5680972280052419,1.113258669117718,0.698594474848782,-0.23934486436575275,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/checkpoints/condition-EC_split-3407_init-3001_fold-04.pt,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/plots/fold_curves/condition-EC_split-3407_init-3001_fold-04.png,huber,0.46412740643668404,12,3,64,31,15,4,16,0.24105245223196706,0.5,group,0.0010929185450985139,0.0001,4,5.0,True
hbn_ec_externalizing_eegnet_optuna,EC,externalizing,3407,3001,5,5,0.19083748080513693,0.8229212090418899,0.9518919233811216,0.5833457538604059,0.0939017662017888,0.18193501004805931,0.5414371176393001,0.7358241078133416,0.5956242570223717,1.0761739098905285,0.6837408908084305,-0.15815028432906764,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/checkpoints/condition-EC_split-3407_init-3001_fold-05.pt,/home/usuario-utp/Documents/Jav/MultimodalAnalysis/outputs/hbn_db/optuna/hbn_ec_externalizing_eegnet_optuna/plots/fold_curves/condition-EC_split-3407_init-3001_fold-05.png,huber,0.46412740643668404,12,3,64,31,15,4,16,0.24105245223196706,0.5,group,0.0010929185450985139,0.0001,4,5.0,True
