fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,2,17,0.4444444444444444,0.45,0.4444444444444444,0.45454545454545453,0.48333333333333334,0.4107142857142857
1,1,16,0.4444444444444444,0.425,0.41558441558441556,0.5454545454545454,0.5166666666666667,0.47619047619047616
2,1,16,0.2222222222222222,0.25,0.18181818181818182,0.7,0.7,0.6703296703296704
3,25,40,0.5555555555555556,0.5,0.35714285714285715,0.5454545454545454,0.5,0.35294117647058826
4,2,17,0.5,0.5,0.5,0.5,0.5,0.4949494949494949
