fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,1,16,0.4444444444444444,0.5,0.3076923076923077,0.45454545454545453,0.5,0.3125
1,4,19,0.3333333333333333,0.325,0.325,0.6363636363636364,0.6166666666666667,0.6071428571428572
2,1,16,0.5555555555555556,0.5,0.35714285714285715,0.5,0.5,0.3333333333333333
3,2,17,0.4444444444444444,0.5,0.3076923076923077,0.45454545454545453,0.5,0.3125
4,5,20,0.5,0.5,0.3333333333333333,0.4,0.5,0.2857142857142857
