file,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN-CorrEtiq.txt,190.0,92.0,189.0,20.0,27.0,1.0,7.0,5.0,92.0,91.0,4.108695652173913,0.038461538461538464,7.0,3.3471094123268035,0.08082406723711072
CDMS-10-5A-HEPIHO-CorrEtiq.txt,190.0,90.0,186.5,23.25,27.0,0.0,3.75,9.5,88.75,87.5,4.166647074702388,0.04039668088441395,6.5,3.1980005494375,0.10092685742828394
CDMS-10-5A-KSRAGU-CorrEtiq.txt,190.0,85.0,189.0,25.0,29.0,3.0,4.0,7.0,85.0,84.0,4.447058823529412,0.04397759103641457,6.0,3.1296918767507003,0.06217398134353152
CDMS-10-5A-SROPU-CorrEtiq.txt,190.0,84.0,189.0,38.0,42.0,3.0,6.0,4.0,84.0,83.0,4.5,0.04130808950086059,8.0,3.3881239242685024,0.07678677531618708
CDMS-10-5A-SZURO-CorrEtiq.txt,190.0,83.66666666666667,189.0,36.0,37.666666666666664,0.6666666666666666,1.6666666666666667,8.0,83.66666666666667,82.0,4.531522074714418,0.043690258487985474,7.0,3.3677467786351443,0.08893727333883761
CDMS-10-5B-SRAJA-CorrEtiq.txt,190.0,86.0,189.0,27.0,30.0,1.0,3.0,14.0,86.0,86.0,4.395348837209302,0.04322845417236662,6.0,2.983310533515732,0.15388850886919317
CDMS-10-5C-DAAUSA-CorrEtiq.txt,190.0,84.33333333333333,189.0,33.0,39.0,2.0,6.666666666666667,12.666666666666666,84.33333333333333,82.0,4.512733446519525,0.04283749133559833,7.0,3.1834442784724755,0.14073824210878225
CDMS-10-5C-JFALGI-CorrEtiq.txt,190.0,84.0,189.0,32.0,36.0,0.0,4.0,11.0,84.0,84.0,4.5,0.04388984509466437,7.0,3.0983935742971886,0.19588028624358675
CDMS-10-5C-MAORTO-CorrEtiq.txt,190.0,71.66666666666667,189.0,39.0,45.666666666666664,4.666666666666667,7.0,15.0,71.66666666666667,71.66666666666667,5.308046134646241,0.055408583438312446,6.0,2.8421696521224065,0.1538191038641402
CDMS-10-5C-NBEMO-CorrEtiq.txt,190.0,79.66666666666667,189.0,33.333333333333336,37.0,6.333333333333333,4.666666666666667,10.666666666666666,79.66666666666667,78.66666666666667,4.752831445702864,0.04660111288768489,6.333333333333333,3.0797534146562504,0.11589013388671705
CDMS-10-6B-ASCACO-CorrEtiq.txt,190.0,72.0,189.0,42.0,43.0,0.0,1.0,18.0,72.0,71.0,5.25,0.05712050078247261,6.0,2.799687010954617,0.20930946569533526
CDMS-10-6B-JJMOBE-CorrEtiq.txt,190.0,80.0,189.0,29.5,35.0,0.0,5.5,10.5,80.0,79.5,4.725,0.048734177215189876,6.5,3.080379746835443,0.07598895793748736
CDMS-11-4A-GACHSA-CorrEtiq.txt,190.0,75.4,189.0,41.6,45.0,2.8,4.2,12.4,75.4,74.6,5.035284552845528,0.05088984096374853,6.0,3.0494902801199006,0.1660250380850869
CDMS-11-5A-EAARCA-CorrEtiq.txt,190.0,85.0,189.0,33.0,36.0,1.0,3.0,11.0,85.0,85.0,4.447058823529412,0.04257703081232493,6.0,3.204481792717087,0.1327500363413676
CDMS-11-5A-MGTHAR-CorrEtiq.txt,190.0,73.0,189.0,41.5,44.5,4.5,4.0,13.0,73.0,72.0,5.179054054054054,0.05329236722734697,6.0,2.959411079997613,0.1416686221607532
CDMS-11-6A-DFVEBE-CorrEtiq.txt,190.0,89.5,187.0,22.5,22.5,7.5,3.0,9.5,89.5,85.0,4.178901373283396,0.03964362728407672,8.5,3.349736125297923,0.1092129354635964
CDMS-11-6A-NMREPR-CorrEtiq.txt,190.0,92.5,189.0,27.5,30.5,0.0,3.0,10.0,92.5,91.5,4.121287128712871,0.03818254630970842,8.5,3.5799387649608336,0.1037105823735327
CDMS-11-6B-ARAHE-CorrEtiq.txt,190.0,79.0,187.0,34.5,34.0,4.5,1.0,8.0,78.5,77.0,4.7359307359307365,0.04811871851345535,7.0,3.140873944119558,0.05612154660502589
CDMS-11-6B-AVROTO-CorrEtiq.txt,190.0,94.0,189.0,14.0,16.0,0.0,2.0,9.0,94.0,93.0,4.0212765957446805,0.03957904369709449,7.0,3.3395104095172727,0.07962315462315463
CDMS-11-6B-EAFESA-CorrEtiq.txt,190.0,79.4,189.0,38.0,42.2,2.2,4.2,8.0,79.4,79.0,4.76690617446715,0.046526123630330214,7.0,3.248054921873029,0.1010653256929831
CDMS-11-6B-EFRGR-CorrEtiq.txt,190.0,76.33333333333333,189.0,44.0,44.666666666666664,3.6666666666666665,2.0,11.666666666666666,76.33333333333333,75.0,4.95732774248467,0.0490493193987668,6.333333333333333,3.1492167523580368,0.1446846439847154
CDMS-11-6B-EROCO-CorrEtiq.txt,190.0,74.0,185.0,31.0,36.0,1.0,5.0,20.0,73.0,72.0,5.0,0.0547945205479452,6.0,2.9665144596651447,0.16418432997380367
CDMS-11-6B-JACUPE-CorrEtiq.txt,190.0,72.4,184.2,32.8,40.2,8.0,9.0,15.6,72.2,70.6,5.113345137059799,0.053227699180818544,6.2,2.9600102906440213,0.15005065056873768
CDMS-11-6B-JDCHBA-CorrEtiq.txt,190.0,78.6,189.0,35.2,41.6,5.6,8.2,13.4,78.6,78.2,4.846067257526737,0.04703997986559018,6.6,3.138897375282173,0.14970198431363566
CDMS-11-6B-JFSAHE-CorrEtiq.txt,190.0,89.66666666666667,188.33333333333334,23.666666666666668,28.0,0.0,4.333333333333333,6.333333333333333,89.66666666666667,89.33333333333333,4.2010947853644485,0.04033665044901,6.0,3.2165980710924535,0.05188350800004097
CDMS-11-6B-JLPENA-CorrEtiq.txt,190.0,81.0,182.0,25.5,28.5,2.5,3.5,15.0,80.0,77.0,4.554093793530413,0.04818655522880875,6.5,3.1319212785260664,0.11117000173313756
CDMS-11-6B-JMARME-CorrEtiq.txt,190.0,82.0,187.0,29.833333333333332,35.0,0.5,5.166666666666667,11.333333333333334,81.66666666666667,80.16666666666667,4.578531620173745,0.04587362977420531,6.5,3.1330197263179276,0.14100183229525667
CDMS-11-6B-JPSAMA-CorrEtiq.txt,190.0,91.5,187.0,22.5,26.0,1.5,3.5,8.5,91.5,89.0,4.088530465949821,0.038526613822483464,7.0,3.3802505808832928,0.12265713469302969
CDMS-11-6B-LESTA-CorrEtiq.txt,190.0,76.0,189.0,33.5,38.0,1.0,4.5,13.0,76.0,75.5,4.977130977130977,0.05272390203897053,5.5,2.965108136341013,0.10541741446718822
CDMS-11-6B-MAGIMU-CorrEtiq.txt,190.0,71.5,189.0,38.0,43.5,0.5,5.5,21.0,71.5,70.5,5.293184488836663,0.057885636749105907,5.5,2.8894106505342183,0.18900028711409783
CDMS-11-6B-MMAMO-CorrEtiq.txt,190.0,87.33333333333333,189.0,22.0,25.333333333333332,2.3333333333333335,4.0,11.0,87.33333333333333,86.66666666666667,4.328369905956113,0.04279563882611196,6.333333333333333,3.136479064907293,0.12370613573517446
CDMS-11-6B-RSECA-CorrEtiq.txt,190.0,77.0,189.0,32.5,38.0,0.5,5.5,13.0,77.0,75.0,4.916554054054053,0.05174056491032389,6.0,2.9028044582644026,0.1289010291922444
CDMS-11-6B-SCAPA-CorrEtiq.txt,190.0,91.0,189.0,28.0,29.0,0.0,1.0,10.0,91.0,91.0,4.153846153846154,0.03907203907203907,7.0,3.23980463980464,0.07165444757218307
CDMS-11-6B-VZAPE-CorrEtiq.txt,190.0,76.0,189.0,39.0,45.0,4.0,6.0,15.0,76.0,75.0,4.973684210526316,0.04912280701754386,7.0,3.0649122807017544,0.08185914962230752
CDMS-11-6B-YLNIME-CorrEtiq.txt,190.0,84.0,189.0,28.0,31.0,0.0,3.0,9.5,84.0,83.0,4.510227272727272,0.04552696321574541,6.5,3.1406172704786846,0.10884866711571257
CDMS-11-7C-ICARE-CorrEtiq.txt,190.0,82.5,189.0,29.0,33.0,1.0,4.0,16.5,82.5,80.5,4.581986482515427,0.046113995276498954,6.5,3.154025315353555,0.1589260658386516
CDMS-11-7C-IMOIB-CorrEtiq.txt,190.0,89.0,189.0,23.333333333333332,27.333333333333332,3.0,4.0,7.666666666666667,89.0,88.66666666666667,4.249731663685153,0.04059535503301931,6.666666666666667,3.302496073771378,0.08932509915456821
CDMS-11-7C-SALMA-CorrEtiq.txt,190.0,83.0,189.0,38.0,40.666666666666664,0.0,2.6666666666666665,11.0,83.0,83.0,4.5600529879305265,0.043675848586464054,6.666666666666667,3.1370125002169953,0.11501592663490638
CDMS-11-7C-SPGAVE-CorrEtiq.txt,190.0,89.0,185.0,24.0,29.0,4.0,5.0,11.0,87.0,86.0,4.157303370786517,0.03881511746680286,7.0,3.5228548516439453,0.12888921315887608
CDMS-12-5A-SRIGO-CorrEtiq.txt,190.0,86.75,189.0,28.75,31.25,2.5,3.0,6.5,86.75,85.5,4.386162544097555,0.042288197694619285,6.75,3.2568048118245483,0.08684404469476012
CDMS-12-6A-FAROPA-CorrEtiq.txt,190.0,87.0,189.0,28.0,30.0,2.5,2.5,8.0,87.0,86.5,4.35,0.04193854067957222,6.5,3.227571387744665,0.1181550763034804
CDMS-12-6A-JGIGA-CorrEtiq.txt,190.0,81.0,189.0,29.0,35.0,2.0,6.0,7.0,81.0,81.0,4.666666666666667,0.04691358024691358,7.0,3.1447530864197533,0.06471408241560746
CDMS-12-6A-JSOTGU-CorrEtiq.txt,190.0,77.2,189.0,34.0,36.0,2.4,2.4,13.8,77.2,76.0,4.90662916664819,0.0515586353019216,7.2,3.091803534652173,0.1488234922241692
CDMS-12-6A-SROAL-CorrEtiq.txt,190.0,84.66666666666667,189.0,32.0,34.333333333333336,1.3333333333333333,2.3333333333333335,9.666666666666666,84.66666666666667,83.0,4.4736278447121824,0.04354969655493024,6.666666666666667,3.2002172119011725,0.0949225134132849
CDMS-12-6B-IJDAGA-CorrEtiq.txt,190.0,73.5,189.0,31.0,35.0,9.5,6.5,13.5,73.5,73.5,5.1488139362490735,0.05446397684351724,6.0,2.914077447138974,0.13495113746655996
CDMS-12-6B-SCLAG-CorrEtiq.txt,190.0,78.25,189.0,31.25,36.25,3.75,5.75,12.25,78.25,77.75,4.845569248826291,0.04955489304006568,6.5,3.152577458814459,0.1053145521076162
CDMS-12-7C-ARAHE-CorrEtiq.txt,190.0,86.0,189.0,25.0,32.0,0.0,7.0,16.0,86.0,83.0,4.395348837209302,0.04295485636114911,6.0,3.0850889192886455,0.17217868338557996
CDMS-12-7C-CATRAR-CorrEtiq.txt,190.0,84.5,186.5,29.75,34.25,0.0,4.5,12.75,83.75,82.5,4.454281494224131,0.04396455271566482,6.75,3.1971571555079303,0.0769951656688724
CDMS-12-7C-DLOLO-CorrEtiq.txt,190.0,83.5,189.0,33.5,34.5,1.0,1.0,13.0,83.5,82.5,4.5310077519379846,0.04469566465690497,7.0,3.151803718903582,0.1790200497151129
CDMS-12-7C-MAROBE-CorrEtiq.txt,190.0,88.0,189.0,25.5,31.0,0.0,5.5,9.5,88.0,87.0,4.296009298721426,0.04127307649356071,6.5,3.2653934987040056,0.13139789834206525
CDMS-12-7C-VQURA-CorrEtiq.txt,190.0,89.2,186.6,25.4,29.0,0.4,3.6,9.4,88.6,86.8,4.188556844317052,0.04003670670900121,6.8,3.289386057074824,0.0969690016475399
CDMS-13-6B-ASUMO-CorrEtiq.txt,190.0,87.0,179.0,21.0,26.0,2.0,5.0,16.0,87.0,78.0,4.114942528735632,0.04036353916065223,8.0,3.2705159048382786,0.1348572076259703
CDMS-13-6B-JDTAHE-CorrEtiq.txt,190.0,89.0,183.0,22.0,25.5,3.0,4.0,10.0,87.0,84.5,4.122707147375079,0.03977728538820858,7.0,3.3123977987928175,0.09942212576937434
CDMS-13-7C-MVEAR-CorrEtiq.txt,190.0,75.75,187.0,26.5,28.25,8.0,3.5,13.25,75.25,73.25,4.943637387387387,0.05337939769143168,5.5,2.8865531609159145,0.14912061954955724
CDMS-13-7C-SSOSLO-CorrEtiq.txt,190.0,80.4,187.4,32.0,35.8,4.6,4.4,15.2,80.0,78.2,4.688594597085904,0.04642792738800075,6.2,3.1150152648133074,0.1391605214857053
CDMS-14-10A-IMORTO-CorrEtiq.txt,190.0,77.5,189.0,36.0,41.0,0.5,5.0,9.5,77.5,77.5,4.893919144670899,0.050091674813247375,6.0,3.1322824244224177,0.09276064615926255
CDMS-14-10A-JCVANI-CorrEtiq.txt,190.0,98.66666666666667,189.0,20.333333333333332,26.0,2.0,5.666666666666667,4.333333333333333,98.66666666666667,97.0,3.8405529953917052,0.03360529208860329,8.666666666666666,3.663405475096416,0.06843205778262314
CDMS-14-5A-LSDUCO-CorrEtiq.txt,190.0,74.5,189.0,34.5,42.0,2.0,7.5,14.5,74.5,74.0,5.125773571168548,0.05378993183871233,5.0,2.9735881649484366,0.1609798191173088
CDMS-14-6B-KDCAHE-CorrEtiq.txt,190.0,83.0,188.0,28.5,34.25,4.25,6.75,14.0,83.0,81.0,4.560662766614586,0.044574345983321134,7.0,3.307336076475733,0.11034682362004564
CDMS-15-10A-AMALOS-CorrEtiq.txt,190.0,86.8,189.0,24.2,29.8,5.0,6.0,6.0,86.8,86.2,4.3712698045345055,0.041805434268370814,6.4,3.2202892953086972,0.06056361118388113
CDMS-15-10A-JJMACH-CorrEtiq.txt,190.0,92.125,188.0,21.375,23.875,1.75,2.75,8.75,91.875,90.5,4.085538992469344,0.038784900635170746,6.5,3.20806862732225,0.0990716975406487
CDMS-15-10A-MAALCA-CorrEtiq.txt,190.0,85.0,189.0,24.666666666666668,29.333333333333332,1.6666666666666667,4.666666666666667,9.666666666666666,85.0,83.33333333333333,4.471947606629311,0.044762004728578324,6.666666666666667,3.0971256997230387,0.09155474544053012
CDMS-15-10A-MAALRI-CorrEtiq.txt,190.0,90.33333333333333,189.0,22.0,28.666666666666668,1.6666666666666667,6.666666666666667,10.333333333333334,90.33333333333333,89.33333333333333,4.1923436904826685,0.039515081234130466,8.0,3.414325551511585,0.09438812521170903
CDMS-15-10A-SGOMO-CorrEtiq.txt,190.0,95.5,189.0,23.0,24.5,1.5,1.5,9.5,95.5,95.5,3.960829493087558,0.03618634307585761,7.0,3.3850093644259225,0.10556748337109632
CDMS-15-10A-SHEGA-CorrEtiq.txt,190.0,81.33333333333333,189.0,25.666666666666668,29.666666666666668,0.6666666666666666,4.0,18.0,81.33333333333333,81.33333333333333,4.6549896967912865,0.04876292674176621,6.0,2.971495062703569,0.17514175378699803
CDMS-15-11B-JEMOLO-CorrEtiq.txt,190.0,87.53846153846153,189.0,28.076923076923077,31.53846153846154,2.1538461538461537,3.923076923076923,7.769230769230769,87.53846153846153,86.46153846153847,4.3351826025846005,0.04133292312445531,6.6923076923076925,3.29281956315171,0.07808435842533844
CDMS-15-11B-VSAHO-CorrEtiq.txt,190.0,85.5,189.0,31.0,34.0,3.0,4.0,7.5,85.5,84.5,4.428473554398465,0.042315107778248366,7.0,3.2417921026900656,0.10316937226704906
CDMS-16-10A-SGALO-CorrEtiq.txt,190.0,88.0,189.0,21.333333333333332,26.0,0.3333333333333333,4.666666666666667,10.333333333333334,88.0,87.33333333333333,4.306150583244963,0.042658378849221947,6.666666666666667,3.2696094524169985,0.10794838076820427
CDMS-16-11B-NGABE-CorrEtiq.txt,190.0,95.25,187.0,18.5,22.5,1.0,4.0,7.25,94.75,92.0,3.9331925243215564,0.03659963284746762,7.5,3.3861492008518206,0.08287844755378619
CDMS-17-10A-ASSAMO-CorrEtiq.txt,190.0,102.5,189.0,16.0,17.5,0.0,1.5,9.5,102.5,100.5,3.6949265687583446,0.03313648382817961,7.0,3.425870130450237,0.10079368996019766
CDMS-18-7C-VVECA-CorrEtiq.txt,190.0,87.0,188.0,34.5,38.0,1.0,3.5,10.0,86.5,86.0,4.324653007270324,0.03990523686491962,7.5,3.3035867952196556,0.14019451001533817
CDMS-8-4A-DBEVA-CorrEtiq.txt,190.0,73.5,189.0,33.0,38.0,3.5,5.5,20.0,73.5,72.5,5.145,0.05545341115763651,5.0,2.80944381000719,0.17099837872348195
CDMS-8-4A-DJAVDA-CorrEtiq.txt,190.0,70.0,189.0,42.0,49.0,8.0,7.0,14.0,70.0,70.0,5.4,0.0546583850931677,7.0,2.8857142857142857,0.16163896327761873
CDMS-8-4A-DOSTR-CorrEtiq.txt,190.0,77.8,189.0,39.2,43.8,5.4,6.2,13.6,77.8,76.2,4.889447299353635,0.04724889990741913,7.2,3.1748118631626037,0.14392396011320707
CDMS-8-4A-LGOPA-CorrEtiq.txt,190.0,76.5,187.0,41.0,48.0,2.5,7.5,14.5,76.0,73.5,4.908950617283951,0.04774604416623196,7.5,3.2861096254036175,0.13089285114748078
CDMS-8-4C-JDBUTU-CorrEtiq.txt,190.0,75.0,188.0,36.0,41.5,9.0,8.5,12.0,75.0,75.0,5.029060438580853,0.04976610719167325,5.5,2.8848811140128667,0.17644728306432708
CDMS-9-4A-ACDUTR-CorrEtiq.txt,190.0,81.0,189.0,32.5,35.5,4.5,3.5,14.5,81.0,80.5,4.684516523867809,0.046291549667602655,5.5,2.971048071615427,0.1568673375188423
CDMS-9-4A-CARGA-CorrEtiq.txt,190.0,80.66666666666667,189.0,35.666666666666664,37.0,2.3333333333333335,2.3333333333333335,12.0,80.66666666666667,79.33333333333333,4.709215965486668,0.04695783903530464,6.666666666666667,3.0828720991656624,0.16055833029575806
CDMS-9-4A-CRAAG-CorrEtiq.txt,190.0,73.0,187.0,41.0,44.0,4.5,3.5,20.0,72.5,70.5,5.125,0.05271601429714492,6.5,2.8941035865114584,0.2238913303496637
CDMS-9-4A-EROHI-CorrEtiq.txt,190.0,78.0,189.0,31.5,34.0,5.5,3.5,12.0,78.0,77.5,4.846153846153846,0.049783549783549784,6.5,3.1375291375291376,0.12331391898699592
CDMS-9-4A-ILOSE-CorrEtiq.txt,190.0,71.5,189.0,45.5,47.5,0.0,2.0,11.5,71.5,70.5,5.286971830985916,0.05614241001564946,6.0,2.9009780907668232,0.10071164266517009
CDMS-9-4A-TGAFR-CorrEtiq.txt,190.0,82.0,189.0,33.0,40.0,3.0,8.0,15.0,82.0,82.0,4.609756097560975,0.04396266184884071,5.0,2.8867810900331223,0.15855109405694864
CDMS-9-4C-SCAMO-CorrEtiq.txt,190.0,94.0,185.0,25.0,26.0,1.0,1.0,7.0,93.0,91.0,3.9361702127659575,0.03614733470601693,8.0,3.516362786348761,0.06373425628744778
CDMS-9-5A-ABERO-CorrEtiq.txt,190.0,77.25,188.0,36.25,40.25,4.5,4.5,7.75,77.25,76.0,4.890991721851208,0.04900528281637731,6.5,3.1276835255200384,0.08370522390735011
