file,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN-CorrEtiq.txt,200,96,199,23,30,1,7,5,96,95,4.145833333333333,0.03684210526315789,7.0,3.3267543859649122,0.07699089105339105
CDMS-10-5A-HEPIHO-CorrEtiq.txt,200,100,197,25,31,0,6,4,100,96,3.94,0.033535353535353536,8.0,3.452121212121212,0.07782892590501286
CDMS-10-5A-HEPIHO-CorrEtiq.txt,200,94,195,25,29,0,4,10,92,92,4.148936170212766,0.037977579501258296,6.0,3.1614906832298137,0.10306967640970671
CDMS-10-5A-HEPIHO-CorrEtiq.txt,200,86,195,29,33,0,4,19,83,82,4.534883720930233,0.04432284541723666,5.0,2.9027328827505143,0.17393009110281457
CDMS-10-5A-HEPIHO-CorrEtiq.txt,200,98,199,18,20,0,2,12,98,98,4.061224489795919,0.03766042499474016,7.0,3.1908268462023983,0.09830012257983446
CDMS-10-5A-KSRAGU-CorrEtiq.txt,200,87,199,25,29,3,4,10,87,86,4.574712643678161,0.044640470462443196,6.0,3.0807270783213045,0.07789626854962607
CDMS-10-5A-SROPU-CorrEtiq.txt,200,91,199,38,42,3,6,4,91,86,4.373626373626373,0.037606837606837605,11.0,3.617094017094017,0.06355089103957881
CDMS-10-5A-SZURO-CorrEtiq.txt,200,92,199,25,26,2,1,6,92,92,4.326086956521739,0.04085045389393215,7.0,3.2978977544194934,0.08886049301650326
CDMS-10-5A-SZURO-CorrEtiq.txt,200,78,199,50,52,0,2,9,78,78,5.102564102564102,0.04895104895104895,8.0,3.402930402930403,0.08243259589413436
CDMS-10-5B-SRAJA-CorrEtiq.txt,200,89,199,29,32,1,3,14,89,89,4.47191011235955,0.042390194075587334,6.0,2.9433094994892746,0.14822428962580472
CDMS-10-5C-DAAUSA-CorrEtiq.txt,200,97,199,27,37,1,10,11,97,96,4.103092783505154,0.03457903780068729,8.0,3.375,0.1118010777567294
CDMS-10-5C-DAAUSA-CorrEtiq.txt,200,80,199,38,45,3,8,17,80,80,4.975,0.047784810126582276,6.0,2.982911392405063,0.17862039512774802
CDMS-10-5C-DAAUSA-CorrEtiq.txt,200,86,199,40,41,2,2,10,86,85,4.627906976744186,0.0426812585499316,6.0,3.150478796169631,0.08218021908172386
CDMS-10-5C-JFALGI-CorrEtiq.txt,200,88,199,34,38,0,4,12,88,87,4.5227272727272725,0.04205851619644723,7.0,3.0172413793103448,0.20315557735802042
CDMS-10-5C-MAORTO-CorrEtiq.txt,200,74,199,42,50,3,8,18,74,73,5.378378378378378,0.05405405405405406,6.0,2.862273232136246,0.1683001911262781
CDMS-10-5C-MAORTO-CorrEtiq.txt,200,72,199,48,54,6,7,18,72,68,5.527777777777778,0.05438184663536776,7.0,2.915492957746479,0.17926265092931765
CDMS-10-5C-MAORTO-CorrEtiq.txt,200,84,199,31,37,6,6,15,84,84,4.738095238095238,0.04475043029259897,6.0,2.9727481353987377,0.1476021080368906
CDMS-10-5C-NBEMO-CorrEtiq.txt,200,89,199,31,33,5,3,9,89,87,4.47191011235955,0.04111338100102145,6.0,3.1744126659856997,0.11153740692736067
CDMS-10-5C-NBEMO-CorrEtiq.txt,200,77,199,42,47,6,6,12,77,76,5.1688311688311686,0.04989747095010253,6.0,2.933356117566644,0.12994559129012911
CDMS-10-6B-ASCACO-CorrEtiq.txt,200,75,199,45,47,0,2,19,75,74,5.306666666666667,0.05477477477477478,6.0,2.7805405405405406,0.21601288341288344
CDMS-10-6B-JJMOBE-CorrEtiq.txt,200,83,199,33,38,0,5,11,83,82,4.795180722891566,0.0473111960035263,7.0,3.0719952982662355,0.08871909622302498
CDMS-10-6B-JJMOBE-CorrEtiq.txt,200,82,199,32,39,0,7,11,82,82,4.853658536585366,0.04817825956037338,6.0,3.0761818729298405,0.09568019856757304
CDMS-11-4A-GACHSA-CorrEtiq.txt,200,84,199,41,47,2,6,7,84,83,4.738095238095238,0.043029259896729774,7.0,3.321572002294894,0.10393426018426018
CDMS-11-4A-GACHSA-CorrEtiq.txt,200,85,199,37,41,2,4,4,85,83,4.682352941176471,0.043697478991596636,6.0,3.2291316526610645,0.10508720038131804
CDMS-11-4A-GACHSA-CorrEtiq.txt,200,72,199,57,58,2,1,15,72,72,5.527777777777778,0.05438184663536776,6.0,2.9949139280125197,0.13588301724266635
CDMS-11-4A-GACHSA-CorrEtiq.txt,200,70,199,53,55,4,4,19,70,70,5.685714285714286,0.057971014492753624,6.0,2.777639751552795,0.23272808610623738
CDMS-11-5A-EAARCA-CorrEtiq.txt,200,88,199,35,38,1,3,14,88,88,4.5227272727272725,0.04179728317659352,6.0,3.1920062695924765,0.1678105387435531
CDMS-11-5A-MGTHAR-CorrEtiq.txt,200,76,199,44,47,5,4,12,76,75,5.2368421052631575,0.05157894736842105,6.0,2.9417543859649125,0.13820853143537715
CDMS-11-6A-DFVEBE-CorrEtiq.txt,200,95,197,22,21,10,4,9,95,92,4.147368421052631,0.03717805151175812,7.0,3.325867861142217,0.0964485669129632
CDMS-11-6A-DFVEBE-CorrEtiq.txt,200,93,197,26,27,6,2,10,93,87,4.236559139784946,0.0383356708742403,10.0,3.462599345488546,0.10622929042283881
CDMS-11-6A-NMREPR-CorrEtiq.txt,200,104,199,25,28,0,3,8,104,103,3.826923076923077,0.03192681105302465,9.0,3.8737864077669903,0.07785638820706693
CDMS-11-6A-NMREPR-CorrEtiq.txt,200,88,199,36,38,0,2,12,88,88,4.5227272727272725,0.04205851619644723,7.0,3.2280564263322886,0.1208121943416061
CDMS-11-6B-ARAHE-CorrEtiq.txt,200,84,199,31,29,4,0,12,84,84,4.738095238095238,0.047619047619047616,7.0,3.0668387837062534,0.08126620073048645
CDMS-11-6B-ARAHE-CorrEtiq.txt,200,80,195,45,46,5,2,7,79,77,4.875,0.04556962025316456,7.0,3.2002596559558585,0.05143822272498742
CDMS-11-6B-AVROTO-CorrEtiq.txt,200,95,199,19,21,0,2,12,95,94,4.189473684210526,0.03986562150055991,7.0,3.310414333706607,0.08534281171782855
CDMS-11-6B-EAFESA-CorrEtiq.txt,200,85,199,28,34,2,6,11,85,85,4.682352941176471,0.045658263305322126,6.0,3.0865546218487396,0.11897596060225818
CDMS-11-6B-EAFESA-CorrEtiq.txt,200,82,199,47,53,2,6,9,82,81,4.853658536585366,0.04336043360433604,7.0,3.3411623005118942,0.10031939605110335
CDMS-11-6B-EAFESA-CorrEtiq.txt,200,73,199,56,61,1,5,9,73,72,5.4520547945205475,0.05213089802130898,6.0,3.0464231354642313,0.09895922190442737
CDMS-11-6B-EAFESA-CorrEtiq.txt,200,84,199,41,44,3,3,9,84,82,4.738095238095238,0.04360298336201951,7.0,3.3353413654618476,0.12915864071879107
CDMS-11-6B-EAFESA-CorrEtiq.txt,200,83,199,40,41,3,1,5,83,83,4.795180722891566,0.0455480458419042,7.0,3.2903320599471053,0.07518988610413131
CDMS-11-6B-EFRGR-CorrEtiq.txt,200,81,199,46,48,3,2,7,81,80,4.91358024691358,0.04567901234567901,7.0,3.3364197530864197,0.06484701855072225
CDMS-11-6B-EFRGR-CorrEtiq.txt,200,78,199,45,44,4,1,14,78,74,5.102564102564102,0.05028305028305028,8.0,3.1595071595071595,0.1442775098645544
CDMS-11-6B-EROCO-CorrEtiq.txt,200,76,195,32,38,1,6,24,75,75,5.131578947368421,0.05473684210526316,6.0,2.8814414414414413,0.17479399255715047
CDMS-11-6B-JACUPE-CorrEtiq.txt,200,77,183,29,34,9,6,13,77,72,4.753246753246753,0.04784688995215311,8.0,3.0686944634313056,0.18825142352141666
CDMS-11-6B-JACUPE-CorrEtiq.txt,200,77,191,31,36,10,7,14,76,74,4.961038961038961,0.04955570745044429,6.0,3.0235087719298246,0.11909111175726911
CDMS-11-6B-JACUPE-CorrEtiq.txt,200,70,199,36,48,8,14,18,70,70,5.685714285714286,0.05921325051759834,5.0,2.7763975155279503,0.15892111166955886
CDMS-11-6B-JACUPE-CorrEtiq.txt,200,72,199,43,52,8,12,23,72,71,5.527777777777778,0.05438184663536776,6.0,2.9812206572769955,0.1607931261730281
CDMS-11-6B-JDCHBA-CorrEtiq.txt,200,87,199,30,37,4,7,14,87,86,4.574712643678161,0.04223469660518578,7.0,3.1475541299117884,0.11485146398939503
CDMS-11-6B-JDCHBA-CorrEtiq.txt,200,86,199,30,38,9,12,5,86,85,4.627906976744186,0.04158686730506156,7.0,3.2358413132694936,0.07504530353367563
CDMS-11-6B-JDCHBA-CorrEtiq.txt,200,75,199,45,54,7,12,18,75,72,5.306666666666667,0.04972972972972973,7.0,3.091891891891892,0.191469359673694
CDMS-11-6B-JDCHBA-CorrEtiq.txt,200,74,199,46,52,5,7,19,74,74,5.378378378378378,0.05257312106627175,6.0,2.9911144020733063,0.18185369563078543
CDMS-11-6B-JFSAHE-CorrEtiq.txt,200,93,199,27,31,0,4,4,93,93,4.279569892473118,0.03927068723702665,6.0,3.2311827956989245,0.03997927809472801
CDMS-11-6B-JFSAHE-CorrEtiq.txt,200,94,197,28,34,0,6,5,94,93,4.191489361702128,0.03729123770304278,6.0,3.3173186913749713,0.06268266115629667
