fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,0,1,0.4444444444444444,0.425,0.41558441558441556,0.36363636363636365,0.3333333333333333,0.26666666666666666
1,0,1,0.6666666666666666,0.625,0.5846153846153846,0.45454545454545453,0.4166666666666667,0.3125
2,0,1,0.4444444444444444,0.425,0.41558441558441556,0.5,0.5,0.4949494949494949
3,0,1,0.8888888888888888,0.875,0.8831168831168831,0.2727272727272727,0.26666666666666666,0.26666666666666666
4,0,1,0.375,0.375,0.36507936507936506,0.5,0.4583333333333333,0.45054945054945056
