mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_f1_macro,std_f1_macro
0.5436363636363637,0.13490124946581486,0.55,0.11055415967851331,0.4813186813186813,0.16111211887350854
