split_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1685,15,0.3037037037037037,0.1147550621098494,0.28690476190476194,0.11140883742925073,0.16783068783068783,0.07911707282181366,0.13333333333333333,0.13333333333333333
4557,15,0.3592592592592592,0.11666036768079881,0.34404761904761905,0.1405208622618243,0.22313131313131312,0.1494400116371393,0.26666666666666666,0.26666666666666666
7233,15,0.34074074074074073,0.06921921146433034,0.3142857142857143,0.07865255551980443,0.1803928170594837,0.07390829504048821,0.13333333333333333,0.13333333333333333
