config,split_seed,init_seed,fold,best_epoch,best_val_bacc,best_val_loss,F1,D,F2,temporal_kern,separable_kern,pool1,pool2,total_pool,agg,meanmax_alpha,lr,weight_decay,dropout,standardize,class_weights,chance_bacc,majority_class,majority_test_bacc,majority_test_acc,majority_test_macro_f1,train_bacc,train_acc,train_macro_f1,val_bacc,val_acc,val_macro_f1,test_bacc,test_acc,test_macro_f1,test_loss,test_bacc_minus_chance,test_bacc_minus_majority,test_acc_minus_majority,test_macro_f1_minus_majority,test_gt_chance,test_gt_majority_bacc,train_pred_counts,val_pred_counts,test_pred_counts,test_target_counts,test_confusion_matrix,history_path,predictions_path,checkpoint_path
eegnet_small_t600_meanmax050,4557,1680,1,1,0.3333333333333333,1.1160619258880615,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.375,0.36363636363636365,0.24009324009324007,0.3333333333333333,0.16666666666666666,0.09523809523809523,0.3333333333333333,0.375,0.1818181818181818,1.0880835056304932,0.0,0.0,0.0,0.0,0,0,"{""1"": 19, ""2"": 3}","{""1"": 6}","{""1"": 8}","{""0"": 2, ""1"": 3, ""2"": 3}","[[0, 2, 0], [0, 3, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_1\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,1,19,0.4444444444444444,1.063551902770996,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.3273809523809524,0.3181818181818182,0.2222222222222222,0.4444444444444444,0.5,0.35714285714285715,0.16666666666666666,0.125,0.07407407407407407,1.1220757961273193,-0.16666666666666666,-0.16666666666666666,-0.25,-0.10774410774410773,0,0,"{""0"": 20, ""2"": 1, ""1"": 1}","{""0"": 5, ""2"": 1}","{""0"": 7, ""2"": 1}","{""0"": 2, ""1"": 3, ""2"": 3}","[[1, 0, 1], [3, 0, 0], [3, 0, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_1\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,1,39,0.3333333333333333,1.139115571975708,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.38095238095238093,0.36363636363636365,0.25356125356125353,0.3333333333333333,0.16666666666666666,0.09523809523809523,0.3333333333333333,0.375,0.1818181818181818,1.0847920179367065,0.0,0.0,0.0,0.0,0,0,"{""1"": 19, ""0"": 2, ""2"": 1}","{""1"": 6}","{""1"": 8}","{""0"": 2, ""1"": 3, ""2"": 3}","[[0, 2, 0], [0, 3, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_1\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,2,1,0.3333333333333333,1.2348136901855469,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.375,0.34782608695652173,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.0923840999603271,0.0,0.0,0.0,0.0,0,0,"{""1"": 21, ""2"": 2}","{""1"": 5, ""2"": 1}","{""1"": 7}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 2, 0], [0, 2, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_2\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,2,27,0.4444444444444444,0.9547514319419861,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.375,0.391304347826087,0.2518518518518518,0.4444444444444444,0.3333333333333333,0.27777777777777773,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1073496341705322,0.0,0.0,0.0,0.0,0,0,"{""0"": 22, ""2"": 1}","{""0"": 5, ""2"": 1}","{""0"": 7}","{""2"": 3, ""0"": 2, ""1"": 2}","[[2, 0, 0], [2, 0, 0], [3, 0, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_2\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,2,1,0.3333333333333333,1.1436911821365356,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.375,0.34782608695652173,0.23499361430395913,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1142001152038574,0.0,0.0,0.0,0.0,0,0,"{""1"": 22, ""0"": 1}","{""1"": 5, ""2"": 1}","{""1"": 7}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 2, 0], [0, 2, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_2\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,3,2,0.3333333333333333,1.113103985786438,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.3703703703703704,0.34782608695652173,0.22839506172839505,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1010589599609375,0.0,0.0,-0.14285714285714285,-0.05185185185185184,0,0,"{""1"": 20, ""2"": 3}","{""1"": 6}","{""1"": 7}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 2, 0], [0, 2, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_3\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,3,27,0.5,1.1055277585983276,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.2857142857142857,0.2608695652173913,0.13793103448275862,0.5,0.5,0.41269841269841273,0.4444444444444444,0.42857142857142855,0.3333333333333333,1.1001231670379639,0.1111111111111111,0.1111111111111111,0.0,0.13333333333333333,1,1,"{""0"": 22, ""2"": 1}","{""0"": 5, ""2"": 1}","{""0"": 6, ""2"": 1}","{""2"": 3, ""1"": 2, ""0"": 2}","[[2, 0, 0], [2, 0, 0], [2, 0, 1]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_3\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,3,23,0.3333333333333333,1.0956966876983643,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.38095238095238093,0.34782608695652173,0.24691358024691357,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1109018325805664,0.0,0.0,-0.14285714285714285,-0.05185185185185184,0,0,"{""1"": 20, ""0"": 2, ""2"": 1}","{""1"": 6}","{""1"": 7}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 2, 0], [0, 2, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_3\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,4,1,0.3333333333333333,1.322522759437561,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,False,"[1.2777777910232544, 1.0952380895614624, 0.7666666507720947]",0.3333333333333333,2,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.3666666666666667,0.34782608695652173,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1443699598312378,0.0,0.0,0.0,0.0,0,0,"{""1"": 21, ""2"": 2}","{""1"": 5, ""2"": 1}","{""1"": 7}","{""1"": 2, ""0"": 3, ""2"": 2}","[[0, 3, 0], [0, 2, 0], [0, 2, 0]]",outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_4\history.csv,outputs\eegnet\ablation_top3_no_standardize_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_4\predictions.csv,
