init_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1680,15,0.3814814814814814,0.1004106793461182,0.39761904761904765,0.11343486419940653,0.29175084175084176,0.09878468385999704,0.6666666666666666,0.6666666666666666
4750,15,0.43333333333333335,0.1695517484854169,0.4035714285714285,0.15491227650215045,0.34876543209876537,0.16829649969279398,0.6666666666666666,0.6666666666666666
7464,15,0.3074074074074074,0.14527639937836886,0.325,0.15482403253229998,0.2374779541446208,0.1296008061290677,0.4666666666666667,0.4666666666666667
