config,split_seed,init_seed,fold,best_epoch,best_val_bacc,best_val_loss,F1,D,F2,temporal_kern,separable_kern,pool1,pool2,total_pool,agg,meanmax_alpha,lr,weight_decay,dropout,standardize,class_weights,chance_bacc,majority_class,majority_test_bacc,majority_test_acc,majority_test_macro_f1,train_bacc,train_acc,train_macro_f1,val_bacc,val_acc,val_macro_f1,test_bacc,test_acc,test_macro_f1,test_loss,test_bacc_minus_chance,test_bacc_minus_majority,test_acc_minus_majority,test_macro_f1_minus_majority,test_gt_chance,test_gt_majority_bacc,train_pred_counts,val_pred_counts,test_pred_counts,test_target_counts,test_confusion_matrix,history_path,predictions_path,checkpoint_path
eegnet_small_t600_meanmax050,4557,1680,1,25,0.6666666666666666,1.0130727291107178,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.38690476190476186,0.4090909090909091,0.3006993006993007,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.375,0.1818181818181818,1.1389610767364502,0.0,0.0,0.0,0.0,0,0,"{""1"": 4, ""2"": 18}","{""2"": 5, ""1"": 1}","{""2"": 8}","{""0"": 2, ""1"": 3, ""2"": 3}","[[0, 0, 2], [0, 0, 3], [0, 0, 3]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_1\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,1,1,0.16666666666666666,1.0839537382125854,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.30952380952380953,0.3181818181818182,0.25098039215686274,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.5,0.5,0.38888888888888884,1.1069283485412598,0.16666666666666669,0.16666666666666669,0.125,0.20707070707070704,1,1,"{""2"": 12, ""0"": 10}","{""0"": 5, ""2"": 1}","{""0"": 2, ""2"": 6}","{""0"": 2, ""1"": 3, ""2"": 3}","[[1, 0, 1], [1, 0, 2], [0, 0, 3]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_1\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,1,9,0.5555555555555555,1.1169198751449585,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.41071428571428575,0.4090909090909091,0.4176470588235294,0.5555555555555555,0.5,0.41269841269841273,0.38888888888888884,0.375,0.3333333333333333,1.3748061656951904,0.055555555555555525,0.055555555555555525,0.0,0.15151515151515152,1,1,"{""2"": 9, ""1"": 8, ""0"": 5}","{""2"": 4, ""1"": 2}","{""0"": 2, ""2"": 5, ""1"": 1}","{""0"": 2, ""1"": 3, ""2"": 3}","[[1, 0, 1], [1, 0, 2], [0, 1, 2]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_1\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,2,5,0.4444444444444444,1.136681079864502,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.39285714285714285,0.391304347826087,0.3072463768115942,0.4444444444444444,0.5,0.35555555555555557,0.2222222222222222,0.2857142857142857,0.16666666666666666,1.0758799314498901,-0.1111111111111111,-0.1111111111111111,0.0,0.018518518518518517,0,0,"{""2"": 15, ""1"": 8}","{""1"": 4, ""2"": 2}","{""2"": 5, ""1"": 2}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 1, 1], [0, 0, 2], [0, 1, 2]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_2\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,2,4,0.5555555555555555,1.1310417652130127,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.3333333333333333,0.34782608695652173,0.2736842105263158,0.5555555555555555,0.5,0.38888888888888884,0.2222222222222222,0.2857142857142857,0.14814814814814814,1.106710433959961,-0.1111111111111111,-0.1111111111111111,0.0,0.0,0,0,"{""0"": 12, ""2"": 11}","{""2"": 3, ""0"": 3}","{""2"": 6, ""0"": 1}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 0, 2], [0, 0, 2], [1, 0, 2]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_2\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,2,5,0.6666666666666666,1.091477870941162,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.41071428571428575,0.391304347826087,0.3456302151954325,0.6666666666666666,0.5,0.5238095238095238,0.3333333333333333,0.2857142857142857,0.16666666666666666,1.1154048442840576,0.0,0.0,0.0,0.018518518518518517,0,0,"{""0"": 3, ""1"": 16, ""2"": 4}","{""1"": 5, ""0"": 1}","{""1"": 6, ""2"": 1}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 1, 1], [0, 2, 0], [0, 3, 0]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_2\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,3,3,0.5,1.1642906665802002,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.37566137566137564,0.391304347826087,0.30687830687830686,0.5,0.5,0.4000000000000001,0.38888888888888884,0.42857142857142855,0.3238095238095238,1.1330292224884033,0.055555555555555525,0.055555555555555525,0.0,0.12380952380952384,1,1,"{""2"": 12, ""1"": 11}","{""1"": 3, ""2"": 3}","{""1"": 3, ""2"": 4}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 1, 1], [0, 1, 1], [0, 1, 2]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_3\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,3,5,0.3333333333333333,1.1319717168807983,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.3280423280423281,0.34782608695652173,0.26916221033868093,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5714285714285714,0.4166666666666667,1.0834722518920898,0.16666666666666669,0.16666666666666669,0.14285714285714285,0.2166666666666667,1,1,"{""0"": 10, ""2"": 13}","{""0"": 4, ""2"": 1, ""1"": 1}","{""2"": 5, ""0"": 2}","{""2"": 3, ""1"": 2, ""0"": 2}","[[1, 0, 1], [1, 0, 1], [0, 0, 3]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_3\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,3,7,0.3333333333333333,1.4315028190612793,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.5767195767195766,0.5652173913043478,0.5740740740740741,0.3333333333333333,0.3333333333333333,0.3,0.4444444444444444,0.42857142857142855,0.37777777777777777,1.1153888702392578,0.1111111111111111,0.1111111111111111,0.0,0.17777777777777778,1,1,"{""1"": 11, ""2"": 7, ""0"": 5}","{""1"": 2, ""2"": 3, ""0"": 1}","{""1"": 3, ""2"": 3, ""0"": 1}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 0, 2], [0, 2, 0], [1, 1, 1]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_3\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,4,3,0.6666666666666666,1.172480583190918,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.2777777910232544, 1.0952380895614624, 0.7666666507720947]",0.3333333333333333,2,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.4857142857142857,0.5217391304347826,0.40100250626566414,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.16666666666666666,0.14285714285714285,0.09523809523809523,1.2098982334136963,-0.16666666666666666,-0.16666666666666666,-0.14285714285714285,-0.05291005291005291,0,0,"{""1"": 12, ""2"": 11}","{""2"": 4, ""1"": 2}","{""1"": 5, ""2"": 2}","{""1"": 2, ""0"": 3, ""2"": 2}","[[0, 2, 1], [0, 1, 1], [0, 2, 0]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_4\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_4\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,4,8,0.6666666666666666,1.0024861097335815,8,2,16,63,15,8,8,64,meanmax,1.0,0.0001,0.0001,0.5,True,"[1.2777777910232544, 1.0952380895614624, 0.7666666507720947]",0.3333333333333333,2,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.4142857142857143,0.43478260869565216,0.3914565826330532,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.0,0.0,0.0,1.2038129568099976,-0.3333333333333333,-0.3333333333333333,-0.2857142857142857,-0.14814814814814814,0,0,"{""2"": 11, ""0"": 11, ""1"": 1}","{""2"": 3, ""0"": 3}","{""0"": 4, ""2"": 3}","{""1"": 2, ""0"": 3, ""2"": 2}","[[0, 0, 3], [2, 0, 0], [2, 0, 0]]",outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_4\history.csv,outputs\eeg_ct\ablation_top3_max_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_4\predictions.csv,
