config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,1,0.7001066866673922,0.4473684210526316,0.4473684210526316,0.40625,0.4967105263157895,"{""0"": 58, ""1"": 18}",0.6942516446113587,0.5,0.5,0.3333333333333333,0.4846774193548387,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,2,0.6915985753661708,0.5,0.5,0.4337254901960784,0.5265280135823429,"{""1"": 12, ""0"": 64}",0.6948604941368103,0.5,0.5,0.3333333333333333,0.48024193548387095,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,3,0.6879872052293075,0.6052631578947368,0.6052631578947368,0.5818048422597212,0.5386247877758913,"{""0"": 56, ""1"": 20}",0.6949368953704834,0.5,0.5,0.45054945054945056,0.4883064516129032,"{""0"": 16, ""1"": 4}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,4,0.6855825342630085,0.5921052631578947,0.5921052631578947,0.5798109505974675,0.5570882852292021,"{""1"": 25, ""0"": 51}",0.6938825607299804,0.6,0.6,0.595959595959596,0.5100806451612904,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,5,0.6823412964218541,0.6052631578947368,0.6052631578947368,0.5818048422597212,0.5701400679117148,"{""1"": 20, ""0"": 56}",0.6932902693748474,0.6,0.6,0.595959595959596,0.530241935483871,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,6,0.6772897808175338,0.6973684210526315,0.6973684210526316,0.68824683431425,0.5968803056027164,"{""0"": 51, ""1"": 25}",0.6903090238571167,0.55,0.55,0.5396419437340154,0.5475806451612903,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,7,0.6700804610001413,0.6710526315789473,0.6710526315789473,0.6663740122914839,0.6133276740237691,"{""0"": 47, ""1"": 29}",0.6847501754760742,0.55,0.55,0.5396419437340154,0.5560483870967742,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,8,0.6608623925008272,0.7236842105263158,0.7236842105263158,0.7153558052434457,0.6414473684210527,"{""0"": 51, ""1"": 25}",0.6793229818344116,0.6,0.6,0.595959595959596,0.5713709677419355,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,9,0.6564809899581107,0.7105263157894737,0.7105263157894737,0.7072829131652661,0.6351867572156197,"{""0"": 46, ""1"": 30}",0.6691122412681579,0.65,0.65,0.6419437340153453,0.589516129032258,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,10,0.63837132328435,0.6710526315789473,0.6710526315789473,0.6663740122914839,0.6522707979626485,"{""0"": 47, ""1"": 29}",0.661247730255127,0.6,0.6000000000000001,0.5833333333333333,0.5943548387096774,"{""0"": 14, ""1"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,11,0.63750453999168,0.7236842105263158,0.7236842105263158,0.7153558052434457,0.646116298811545,"{""1"": 25, ""0"": 51}",0.6583369135856628,0.65,0.65,0.6419437340153453,0.5959677419354839,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,12,0.615304736714614,0.6973684210526315,0.6973684210526316,0.6960528603721092,0.6748726655348047,"{""0"": 43, ""1"": 33}",0.6568529725074768,0.65,0.65,0.6419437340153453,0.6120967741935484,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,13,0.5719950261868929,0.8289473684210527,0.8289473684210527,0.8282037906451052,0.7370543293718166,"{""1"": 33, ""0"": 43}",0.651583480834961,0.7,0.7,0.696969696969697,0.6258064516129033,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,14,0.6043432794119182,0.7236842105263158,0.7236842105263158,0.7232529911565806,0.6695670628183361,"{""0"": 41, ""1"": 35}",0.6628186225891113,0.7,0.7,0.7,0.6415322580645161,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,15,0.5555241311851301,0.8026315789473685,0.8026315789473684,0.8025974025974026,0.7428904923599321,"{""0"": 37, ""1"": 39}",0.662377655506134,0.7,0.7,0.7,0.6318548387096774,"{""1"": 10, ""0"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,16,0.5476398389590414,0.8026315789473685,0.8026315789473684,0.8025974025974026,0.7406621392190152,"{""1"": 39, ""0"": 37}",0.66267831325531,0.8,0.8,0.8,0.6584677419354839,"{""1"": 10, ""0"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,17,0.5243861330182928,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7663412563667232,"{""1"": 38, ""0"": 38}",0.6606220126152038,0.65,0.65,0.6419437340153453,0.6540322580645161,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,18,0.5045291593200282,0.868421052631579,0.868421052631579,0.867595818815331,0.7635823429541596,"{""0"": 32, ""1"": 44}",0.6703226804733277,0.65,0.65,0.6419437340153453,0.6556451612903226,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,19,0.5290118675482901,0.868421052631579,0.868421052631579,0.868421052631579,0.7460738539898133,"{""1"": 38, ""0"": 38}",0.6725054979324341,0.65,0.65,0.6419437340153453,0.6544354838709677,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,20,0.5334609370482596,0.75,0.75,0.7499567099567099,0.7316426146010186,"{""0"": 39, ""1"": 37}",0.6776904582977294,0.7,0.7,0.696969696969697,0.6564516129032258,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,21,0.541779289120122,0.8026315789473685,0.8026315789473684,0.8025974025974026,0.7347198641765704,"{""0"": 37, ""1"": 39}",0.6665796518325806,0.65,0.65,0.6419437340153453,0.6592741935483871,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,22,0.5260014345771388,0.7894736842105263,0.7894736842105263,0.788888888888889,0.746286078098472,"{""1"": 42, ""0"": 34}",0.6761245131492615,0.7,0.7,0.696969696969697,0.6532258064516129,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,23,0.4943513305563676,0.868421052631579,0.868421052631579,0.8680555555555556,0.7718590831918506,"{""1"": 42, ""0"": 34}",0.6744088292121887,0.75,0.75,0.7493734335839599,0.6584677419354839,"{""1"": 11, ""0"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,24,0.45034492643255936,0.9342105263157895,0.9342105263157895,0.934107855037281,0.801358234295416,"{""0"": 35, ""1"": 41}",0.6829123258590698,0.7,0.7,0.696969696969697,0.6620967741935484,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,5,25,0.44458071181648656,0.881578947368421,0.881578947368421,0.8813941390671058,0.8052843803056027,"{""1"": 41, ""0"": 35}",0.6880946278572082,0.7,0.7,0.7,0.660483870967742,"{""0"": 10, ""1"": 10}"
