config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,1,0.7270300814083644,0.4805194805194805,0.4858299595141701,0.38003220611916266,0.4958106409719313,"{""0"": 70, ""1"": 7}",0.7000842213630676,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,2,0.715924442588509,0.5194805194805194,0.5253036437246964,0.40310077519379844,0.5119396732299958,"{""1"": 4, ""0"": 73}",0.6998773694038392,0.5,0.5,0.3333333333333333,0.5012096774193548,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,3,0.7182263639066127,0.5324675324675324,0.5381241565452092,0.42727272727272725,0.5152911604524508,"{""0"": 72, ""1"": 5}",0.6994546890258789,0.5,0.5,0.3333333333333333,0.505241935483871,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,4,0.7124221193325984,0.5064935064935064,0.511808367071525,0.4110305958132045,0.507017176372015,"{""0"": 70, ""1"": 7}",0.6996263980865478,0.5,0.5,0.3333333333333333,0.5068548387096774,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,5,0.732401663606817,0.45454545454545453,0.4605263157894737,0.3125,0.45632593213238376,"{""0"": 74, ""1"": 3}",0.700039803981781,0.5,0.5,0.3333333333333333,0.5076612903225807,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,6,0.7208548141764356,0.5064935064935064,0.511808367071525,0.4110305958132045,0.5031420192710515,"{""0"": 70, ""1"": 7}",0.6991647005081176,0.5,0.5,0.3333333333333333,0.5064516129032258,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,7,0.7285975744197895,0.4805194805194805,0.48616734143049933,0.36363636363636365,0.48858399664851276,"{""0"": 72, ""1"": 5}",0.6988520622253418,0.5,0.5,0.3333333333333333,0.5056451612903226,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,8,0.7086851085935321,0.5064935064935064,0.5121457489878543,0.39545454545454545,0.5130917469627148,"{""0"": 72, ""1"": 5}",0.6986547231674194,0.5,0.5,0.3333333333333333,0.505241935483871,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,9,0.7339273126094372,0.4935064935064935,0.49966261808367074,0.3518238722210231,0.4644951822371177,"{""0"": 75, ""1"": 2}",0.698667311668396,0.5,0.5,0.3333333333333333,0.5060483870967742,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,10,0.7104465736971273,0.5064935064935064,0.5124831309041835,0.37797619047619047,0.5207373271889401,"{""0"": 74, ""1"": 3}",0.6985968708992004,0.5,0.5,0.3333333333333333,0.5064516129032258,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,11,0.717158736346604,0.5194805194805194,0.5253036437246964,0.40310077519379844,0.5031420192710515,"{""0"": 73, ""1"": 4}",0.6978403449058532,0.5,0.5,0.3333333333333333,0.5076612903225807,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,12,0.7009967999024824,0.5324675324675324,0.5377867746288798,0.44202898550724634,0.5410557184750733,"{""0"": 70, ""1"": 7}",0.6975775480270385,0.5,0.5,0.3333333333333333,0.5064516129032258,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,13,0.706353891205478,0.45454545454545453,0.4601889338731444,0.3318181818181818,0.49738165060745704,"{""0"": 72, ""1"": 5}",0.69675133228302,0.5,0.5,0.3333333333333333,0.507258064516129,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,14,0.6953303651376204,0.5324675324675324,0.5374493927125505,0.455188679245283,0.5405320485965647,"{""0"": 68, ""1"": 9}",0.6967555403709411,0.5,0.5,0.3333333333333333,0.510483870967742,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,15,0.7089788441534166,0.5194805194805194,0.5242914979757085,0.44625850340136053,0.5194805194805194,"{""0"": 67, ""1"": 10}",0.696293032169342,0.5,0.5,0.3333333333333333,0.5108870967741935,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,16,0.6937538021570676,0.5454545454545454,0.5506072874493927,0.4641081725989262,0.5286971093422707,"{""0"": 69, ""1"": 8}",0.6962202072143555,0.5,0.5,0.3333333333333333,0.510483870967742,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,17,0.7384475817928067,0.4675324675324675,0.47300944669365724,0.3563710499490316,0.44564306661080855,"{""0"": 71, ""1"": 6}",0.6963611960411071,0.5,0.5,0.3333333333333333,0.510483870967742,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,18,0.723532751783148,0.5194805194805194,0.5242914979757085,0.44625850340136053,0.5069124423963134,"{""0"": 67, ""1"": 10}",0.6961979627609253,0.5,0.5,0.3333333333333333,0.510483870967742,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,19,0.7214763868938793,0.4935064935064935,0.49865047233468285,0.4028633923245178,0.47821533305404273,"{""0"": 69, ""1"": 8}",0.6963444352149963,0.5,0.5,0.3333333333333333,0.5108870967741935,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,20,0.7091793216668166,0.5324675324675324,0.5381241565452092,0.42727272727272725,0.4839757017176372,"{""1"": 5, ""0"": 72}",0.696186625957489,0.5,0.5,0.3333333333333333,0.5096774193548387,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,21,0.7343811516637926,0.4155844155844156,0.4203778677462888,0.32653061224489793,0.46585672392124006,"{""0"": 67, ""1"": 10}",0.69639493227005,0.5,0.5,0.3333333333333333,0.5084677419354838,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,22,0.7188026378681134,0.4805194805194805,0.48549257759784076,0.39465408805031443,0.4940301633850021,"{""0"": 68, ""1"": 9}",0.6961721181869507,0.5,0.5,0.3333333333333333,0.5088709677419355,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,23,0.7048679861155424,0.5454545454545454,0.5502699055330634,0.47619047619047616,0.5175953079178885,"{""0"": 67, ""1"": 10}",0.6952802777290344,0.5,0.5,0.3333333333333333,0.5100806451612904,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,24,0.7183738776615688,0.4935064935064935,0.4989878542510121,0.38776758409785933,0.5003142019271052,"{""0"": 71, ""1"": 6}",0.695008647441864,0.5,0.5,0.3333333333333333,0.510483870967742,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,25,0.703904597016124,0.5064935064935064,0.5121457489878543,0.39545454545454545,0.5210515291160452,"{""0"": 72, ""1"": 5}",0.6952946424484253,0.5,0.5,0.3333333333333333,0.5096774193548387,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,26,0.7027825395782272,0.5064935064935064,0.5124831309041835,0.37797619047619047,0.4994763301214914,"{""0"": 74, ""1"": 3}",0.6950160741806031,0.5,0.5,0.3333333333333333,0.5092741935483871,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,27,0.7154044826309403,0.4675324675324675,0.47300944669365724,0.3563710499490316,0.483661499790532,"{""0"": 71, ""1"": 6}",0.6951011896133423,0.5,0.5,0.3333333333333333,0.5068548387096774,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,28,0.7075508546519589,0.4675324675324675,0.47300944669365724,0.3563710499490316,0.4930875576036866,"{""0"": 71, ""1"": 6}",0.6948270201683044,0.5,0.5,0.3333333333333333,0.5084677419354838,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,29,0.7035757063271163,0.4805194805194805,0.4858299595141701,0.38003220611916266,0.49560117302052786,"{""0"": 70, ""1"": 7}",0.6948961853981018,0.5,0.5,0.3333333333333333,0.5056451612903226,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,30,0.7100829234370938,0.4935064935064935,0.4989878542510121,0.38776758409785933,0.5082739840804357,"{""0"": 71, ""1"": 6}",0.6949323892593384,0.5,0.5,0.3333333333333333,0.5048387096774194,"{""0"": 20}"
