config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_pred_counts
eegnet_small_t600_meanmax050,3407,4750,5,1,1.7663361611573591,0.2608695652173913,0.25396825396825395,0.2576312576312576,"{""2"": 12, ""1"": 5, ""0"": 6}",1.0901769399642944,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,4750,5,2,1.3933967559233955,0.4782608695652174,0.48148148148148145,0.47977207977207975,"{""0"": 6, ""1"": 8, ""2"": 9}",1.087800145149231,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,4750,5,3,1.1699739383614582,0.34782608695652173,0.3386243386243386,0.33449007133217656,"{""2"": 10, ""1"": 6, ""0"": 7}",1.0851554870605469,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,4750,5,4,1.4341471091560696,0.34782608695652173,0.3703703703703704,0.34416433239962646,"{""2"": 6, ""0"": 7, ""1"": 10}",1.0833059549331665,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,4750,5,5,1.3664600693661233,0.5652173913043478,0.5767195767195766,0.5714285714285715,"{""1"": 7, ""2"": 7, ""0"": 9}",1.0820331573486328,0.3333333333333333,0.3333333333333333,0.16666666666666666,"{""1"": 6}"
eegnet_small_t600_meanmax050,3407,4750,5,6,1.222038605938787,0.391304347826087,0.3968253968253968,0.39444444444444443,"{""1"": 9, ""0"": 8, ""2"": 6}",1.081794023513794,0.5,0.5,0.41269841269841273,"{""1"": 5, ""2"": 1}"
eegnet_small_t600_meanmax050,3407,4750,5,7,0.9960195577662924,0.391304347826087,0.40740740740740744,0.3888888888888889,"{""2"": 6, ""0"": 9, ""1"": 8}",1.0809863805770874,0.5,0.5,0.38888888888888884,"{""1"": 4, ""2"": 2}"
eegnet_small_t600_meanmax050,3407,4750,5,8,1.1103577665660693,0.30434782608695654,0.30158730158730157,0.3094017094017094,"{""1"": 6, ""0"": 8, ""2"": 9}",1.0808374881744385,0.5,0.5,0.38888888888888884,"{""1"": 4, ""2"": 2}"
eegnet_small_t600_meanmax050,3407,4750,5,9,1.2954380745473115,0.43478260869565216,0.42328042328042326,0.42796092796092794,"{""2"": 12, ""1"": 5, ""0"": 6}",1.0814735889434814,0.16666666666666666,0.16666666666666666,0.1111111111111111,"{""1"": 2, ""2"": 4}"
eegnet_small_t600_meanmax050,3407,4750,5,10,1.3841364228207131,0.34782608695652173,0.3386243386243386,0.3384615384615384,"{""0"": 6, ""2"": 11, ""1"": 6}",1.0812592506408691,0.16666666666666666,0.16666666666666666,0.1111111111111111,"{""1"": 2, ""2"": 4}"
