fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,0,1,0.4444444444444444,0.45,0.4444444444444444,0.5454545454545454,0.55,0.5454545454545454
1,0,1,0.6666666666666666,0.675,0.6666666666666666,0.5454545454545454,0.5333333333333333,0.5299145299145299
2,0,1,0.3333333333333333,0.3,0.25,0.6,0.6000000000000001,0.5833333333333333
3,0,1,0.5555555555555556,0.525,0.5,0.6363636363636364,0.6333333333333333,0.6333333333333333
4,0,1,0.5,0.5,0.4666666666666667,0.6,0.5833333333333333,0.5833333333333333
