experiment,pp_as,aggregate,standardize,class_weights,split_seed,init_seed,fold,best_epoch,best_val_balanced_acc,best_val_loss,test_loss,test_acc,test_balanced_acc,test_f1_macro,plot_path,checkpoint_path
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2025,1,5,0.6,0.6780099749565125,0.6788851221402487,0.5833333333333334,0.5833333333333333,0.53125,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2025_fold-01.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2025_fold-01.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2025,2,32,0.7,0.6481999218463897,0.6754165291786194,0.4166666666666667,0.41666666666666663,0.4125874125874126,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2025_fold-02.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2025_fold-02.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2025,3,12,0.6000000000000001,0.711224901676178,0.6887365778287252,0.5416666666666666,0.5416666666666667,0.5408695652173914,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2025_fold-03.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2025_fold-03.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2025,4,8,0.65,0.7033790707588196,0.7454831600189209,0.25,0.25,0.24475524475524477,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2025_fold-04.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2025_fold-04.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2025,5,34,0.6000000000000001,0.7316910266876221,0.686776282787323,0.6,0.6025641025641025,0.5993589743589745,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2025_fold-05.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2025_fold-05.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2026,1,1,0.5,0.694584059715271,0.6944059332211813,0.5,0.5,0.3333333333333333,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2026_fold-01.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2026_fold-01.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2026,2,53,0.75,0.6979574859142303,1.3836615880330403,0.5,0.5,0.4857142857142857,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2026_fold-02.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2026_fold-02.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2026,3,15,0.6,0.7896053075790406,0.725581427415212,0.4166666666666667,0.41666666666666663,0.4125874125874126,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2026_fold-03.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2026_fold-03.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2026,4,31,0.6499999999999999,0.8561672806739807,0.6935722231864929,0.6666666666666666,0.6666666666666667,0.6643356643356644,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2026_fold-04.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2026_fold-04.pt
eegnet_tensor_aggmeanmax100,tensor,True,True,True,3407,2026,5,24,0.6000000000000001,0.7320246458053589,0.7504084348678589,0.4,0.39743589743589747,0.3961352657004831,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\plots\fold_curves\split-3407_init-2026_fold-05.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_tensor_aggmeanmax100\checkpoints\split-3407_init-2026_fold-05.pt
