config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_pred_counts
eegnet_small_t600_meanmax050,1685,7464,2,1,1.909178764923759,0.17391304347826086,0.18055555555555555,0.15654520917678813,"{""0"": 11, ""2"": 5, ""1"": 7}",1.1268589496612549,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,2,1.2877925401148589,0.4782608695652174,0.4861111111111111,0.47924297924297926,"{""0"": 13, ""2"": 4, ""1"": 6}",1.125756859779358,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,3,1.6422738095988398,0.391304347826087,0.35185185185185186,0.3235867446393762,"{""0"": 10, ""1"": 3, ""2"": 10}",1.1247611045837402,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,4,1.8272228914758433,0.30434782608695654,0.3009259259259259,0.2626262626262626,"{""1"": 6, ""0"": 14, ""2"": 3}",1.1241273880004883,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,5,1.3124403072440105,0.4782608695652174,0.4861111111111111,0.47089947089947093,"{""0"": 10, ""2"": 5, ""1"": 8}",1.124600887298584,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,6,1.6998090122057044,0.2608695652173913,0.2685185185185185,0.26455026455026454,"{""1"": 12, ""0"": 6, ""2"": 5}",1.1250085830688477,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,7,2.228038082952085,0.21739130434782608,0.21296296296296294,0.2149393090569561,"{""0"": 9, ""2"": 6, ""1"": 8}",1.1258701086044312,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,8,1.579156175903652,0.17391304347826086,0.1574074074074074,0.1568627450980392,"{""2"": 8, ""0"": 9, ""1"": 6}",1.1274030208587646,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,9,2.0866435973540596,0.21739130434782608,0.20833333333333334,0.22751322751322753,"{""2"": 5, ""0"": 10, ""1"": 8}",1.128791093826294,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,10,1.473367867262467,0.34782608695652173,0.3703703703703704,0.3331447963800905,"{""1"": 10, ""2"": 4, ""0"": 9}",1.1305543184280396,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,11,1.501008038935454,0.34782608695652173,0.3333333333333333,0.33638583638583636,"{""0"": 13, ""1"": 6, ""2"": 4}",1.1297085285186768,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,12,2.1439949947854746,0.21739130434782608,0.20833333333333334,0.20416425679583572,"{""2"": 10, ""1"": 7, ""0"": 6}",1.1335514783859253,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,13,2.004776726598325,0.34782608695652173,0.3333333333333333,0.32870370370370366,"{""1"": 6, ""0"": 10, ""2"": 7}",1.1390957832336426,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
eegnet_small_t600_meanmax050,1685,7464,2,14,1.3896292603534202,0.2608695652173913,0.27314814814814814,0.25732959850606907,"{""2"": 6, ""0"": 9, ""1"": 8}",1.1390026807785034,0.3333333333333333,0.2222222222222222,0.2222222222222222,"{""0"": 3, ""2"": 3}"
