config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,1,0.6993974540140722,0.42857142857142855,0.4335357624831309,0.3341194968553459,0.4735023041474654,"{""0"": 68, ""1"": 9}",0.6948820590972901,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,2,0.692753956689463,0.5584415584415584,0.5634278002699055,0.48545597484276726,0.5169669040636783,"{""0"": 68, ""1"": 9}",0.6937467217445373,0.5,0.5,0.3333333333333333,0.5012096774193548,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,3,0.6901150500619566,0.5194805194805194,0.524966261808367,0.4191641182466871,0.5374947633012149,"{""0"": 71, ""1"": 6}",0.6919268727302551,0.5,0.5,0.3333333333333333,0.5020161290322581,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,4,0.6886964084266068,0.5714285714285714,0.5762483130904184,0.5061224489795918,0.5441977377461248,"{""1"": 10, ""0"": 67}",0.6897126078605652,0.5,0.5,0.3333333333333333,0.5133064516129032,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,5,0.6848634729137668,0.5974025974025974,0.6008771929824561,0.5682763610056067,0.5684960201089233,"{""1"": 18, ""0"": 59}",0.6859267115592956,0.6,0.6000000000000001,0.5833333333333333,0.5717741935483871,"{""0"": 14, ""1"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,6,0.6802488604149262,0.7012987012987013,0.7027665317139001,0.6980392156862745,0.5984499371596146,"{""1"": 30, ""0"": 47}",0.6800999522209168,0.75,0.75,0.7493734335839599,0.6189516129032258,"{""1"": 11, ""0"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,7,0.6798607319980473,0.6623376623376623,0.6632928475033738,0.6609078590785908,0.5927943024717218,"{""0"": 44, ""1"": 33}",0.6735921263694763,0.7,0.7,0.696969696969697,0.6487903225806452,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,8,0.6695669115363777,0.6883116883116883,0.6889338731443995,0.6878378378378378,0.6251571009635526,"{""1"": 35, ""0"": 42}",0.668005359172821,0.75,0.75,0.7493734335839599,0.657258064516129,"{""1"": 11, ""0"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,9,0.6610834482428315,0.7012987012987013,0.7017543859649122,0.7010970464135021,0.6399245915374948,"{""1"": 36, ""0"": 41}",0.6625983953475952,0.75,0.75,0.7493734335839599,0.6689516129032258,"{""1"": 11, ""0"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,4,10,0.6563561295534109,0.6753246753246753,0.6761133603238867,0.6744461356333502,0.6395056556346879,"{""0"": 43, ""1"": 34}",0.6522463202476502,0.8,0.8,0.797979797979798,0.6915322580645161,"{""1"": 12, ""0"": 8}"
