fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,21,36,0.4444444444444444,0.4,0.3076923076923077,0.45454545454545453,0.4166666666666667,0.3125
1,9,24,0.4444444444444444,0.5,0.3076923076923077,0.45454545454545453,0.5,0.3125
2,1,16,0.4444444444444444,0.5,0.3076923076923077,0.5,0.5,0.3333333333333333
3,44,59,0.4444444444444444,0.4,0.3076923076923077,0.45454545454545453,0.45,0.45
4,43,58,0.375,0.375,0.36507936507936506,0.7,0.7083333333333333,0.696969696969697
