config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,1,0.7069041310966789,0.4935064935064935,0.5,0.33043478260869563,0.4998952660242983,"{""0"": 77}",0.6991984605789184,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,2,0.6966334194331975,0.4935064935064935,0.5,0.33043478260869563,0.5072266443234185,"{""0"": 77}",0.6970801830291748,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,3,0.6933864951133728,0.4935064935064935,0.5,0.33043478260869563,0.5036656891495601,"{""0"": 77}",0.6926571488380432,0.5,0.5,0.3333333333333333,0.5016129032258064,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,4,0.6874759011454397,0.4935064935064935,0.5,0.33043478260869563,0.521889400921659,"{""0"": 77}",0.6898296117782593,0.5,0.5,0.3333333333333333,0.5096774193548387,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,5,0.6822755514801323,0.4805194805194805,0.4868421052631579,0.32456140350877194,0.538227901131127,"{""0"": 76, ""1"": 1}",0.6872355580329895,0.5,0.5,0.3333333333333333,0.5201612903225806,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,6,0.675564515126216,0.5194805194805194,0.5253036437246964,0.40310077519379844,0.5674486803519062,"{""0"": 73, ""1"": 4}",0.6827995419502259,0.55,0.55,0.4357366771159875,0.5403225806451613,"{""0"": 19, ""1"": 1}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,7,0.6705502612250192,0.5454545454545454,0.5495951417004049,0.49654399402204374,0.5858818600754084,"{""0"": 63, ""1"": 14}",0.6794434428215027,0.6,0.6,0.5604395604395604,0.5588709677419355,"{""1"": 4, ""0"": 16}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,8,0.6605117661612374,0.6233766233766234,0.6258434547908232,0.6105006105006106,0.6102848764139087,"{""0"": 53, ""1"": 24}",0.6764894247055053,0.55,0.55,0.52,0.5637096774193548,"{""1"": 5, ""0"": 15}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,9,0.635922186560445,0.7012987012987013,0.7034412955465588,0.6938634399308556,0.669878508588186,"{""0"": 51, ""1"": 26}",0.6774981617927551,0.55,0.55,0.5396419437340154,0.5548387096774193,"{""1"": 7, ""0"": 13}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,10,0.6355603855925721,0.6623376623376623,0.6632928475033738,0.6609078590785908,0.6362589023879347,"{""0"": 44, ""1"": 33}",0.682405412197113,0.55,0.55,0.5396419437340154,0.5431451612903225,"{""1"": 7, ""0"": 13}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,11,0.6057946883238755,0.7272727272727273,0.728744939271255,0.7242966751918158,0.6841223292836196,"{""1"": 30, ""0"": 47}",0.6894895792007446,0.5,0.5,0.4949494949494949,0.535483870967742,"{""1"": 8, ""0"": 12}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,12,0.5829785473935016,0.7272727272727273,0.7277327935222673,0.7270886075949368,0.7042312526183494,"{""1"": 36, ""0"": 41}",0.6989356994628906,0.5,0.5,0.5,0.5177419354838709,"{""1"": 10, ""0"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,13,0.5745199856820045,0.7532467532467533,0.7533738191632928,0.7532467532467533,0.7152283200670297,"{""0"": 39, ""1"": 38}",0.6877576112747192,0.55,0.55,0.5488721804511278,0.5266129032258065,"{""1"": 9, ""0"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,14,0.5793582108113673,0.7272727272727273,0.7284075573549258,0.7256066519599524,0.6944909928780897,"{""0"": 45, ""1"": 32}",0.6820914506912231,0.55,0.55,0.5488721804511278,0.5306451612903226,"{""1"": 9, ""0"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,15,0.5249779789478748,0.7922077922077922,0.7925101214574899,0.7921727395411606,0.7547130289065773,"{""0"": 40, ""1"": 37}",0.6749138593673706,0.55,0.55,0.5396419437340154,0.5625,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,2,16,0.4924859389082178,0.8571428571428571,0.8562753036437247,0.8562701510266417,0.7794302471721827,"{""0"": 33, ""1"": 44}",0.6740995168685913,0.55,0.55,0.5488721804511278,0.5733870967741935,"{""0"": 11, ""1"": 9}"
