config,split_seed,init_seed,fold,best_epoch,best_val_bacc,best_val_loss,F1,D,F2,temporal_kern,separable_kern,pool1,pool2,total_pool,agg,meanmax_alpha,lr,weight_decay,dropout,standardize,class_weights,chance_bacc,majority_class,majority_test_bacc,majority_test_acc,majority_test_macro_f1,train_bacc,train_acc,train_macro_f1,val_bacc,val_acc,val_macro_f1,test_bacc,test_acc,test_macro_f1,test_loss,test_bacc_minus_chance,test_bacc_minus_majority,test_acc_minus_majority,test_macro_f1_minus_majority,test_gt_chance,test_gt_majority_bacc,train_pred_counts,val_pred_counts,test_pred_counts,test_target_counts,test_confusion_matrix,history_path,predictions_path,checkpoint_path
eegnet_small_t600_meanmax050,3407,4750,1,21,0.7222222222222222,1.0375556945800781,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.4583333333333333,0.45454545454545453,0.4435185185185186,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.5,0.5,0.48888888888888893,1.8225971460342407,0.16666666666666669,0.16666666666666669,0.125,0.30707070707070716,1,1,"{""1"": 11, ""2"": 8, ""0"": 3}","{""1"": 2, ""0"": 1, ""2"": 3}","{""2"": 3, ""1"": 2, ""0"": 3}","{""2"": 3, ""1"": 3, ""0"": 2}","[[1, 1, 0], [1, 1, 1], [1, 0, 2]]",outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_1\history.csv,outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,3407,4750,2,3,0.5,1.1287214756011963,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.2777777910232544, 1.0952380895614624, 0.7666666507720947]",0.3333333333333333,2,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.2857142857142857,0.2608695652173913,0.14285714285714285,0.5,0.5,0.38888888888888884,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1023001670837402,0.0,0.0,0.0,0.0,0,0,"{""1"": 21, ""0"": 2}","{""1"": 4, ""0"": 2}","{""1"": 7}","{""1"": 2, ""0"": 3, ""2"": 2}","[[0, 3, 0], [0, 2, 0], [0, 2, 0]]",outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_2\history.csv,outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,3407,4750,3,7,0.5,1.073371171951294,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.4656084656084656,0.43478260869565216,0.40404040404040403,0.5,0.5,0.41269841269841273,0.3333333333333333,0.2857142857142857,0.19047619047619047,1.114285945892334,0.0,0.0,-0.14285714285714285,-0.009523809523809518,0,0,"{""2"": 3, ""1"": 15, ""0"": 5}","{""1"": 5, ""2"": 1}","{""2"": 1, ""1"": 5, ""0"": 1}","{""0"": 2, ""2"": 3, ""1"": 2}","[[0, 1, 1], [0, 2, 0], [1, 2, 0]]",outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_3\history.csv,outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,3407,4750,4,6,0.5,1.2499750852584839,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.38095238095238093,0.34782608695652173,0.2812121212121212,0.5,0.5,0.38888888888888884,0.4444444444444444,0.42857142857142855,0.3238095238095238,1.0584425926208496,0.1111111111111111,0.1111111111111111,0.0,0.12380952380952384,1,1,"{""1"": 18, ""2"": 1, ""0"": 4}","{""1"": 4, ""0"": 2}","{""2"": 2, ""1"": 5}","{""0"": 2, ""1"": 2, ""2"": 3}","[[0, 1, 1], [0, 2, 0], [0, 2, 1]]",outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_4\history.csv,outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_4\predictions.csv,
eegnet_small_t600_meanmax050,3407,4750,5,1,0.3333333333333333,1.1406766176223755,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.2857142857142857,0.2608695652173913,0.13793103448275862,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.1076058149337769,0.0,0.0,-0.14285714285714285,-0.05185185185185184,0,0,"{""1"": 22, ""0"": 1}","{""1"": 5, ""0"": 1}","{""1"": 7}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 2, 0], [0, 2, 0], [0, 3, 0]]",outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_5\history.csv,outputs\eeg_ct\eegnet_baseline_all_ss3407is4750\eegnet_small_t600_meanmax050\splitseed_3407\initseed_4750\fold_5\predictions.csv,
