config,n_runs,mean_test_bacc,std_test_bacc,median_test_bacc,min_test_bacc,max_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,mean_val_bacc,std_val_bacc,mean_best_epoch,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority,mean_test_bacc_minus_chance,mean_test_bacc_minus_majority
eegnet_small_t600_meanmax050,5,0.38888888888888884,0.07856742013183862,0.3333333333333333,0.3333333333333333,0.5,0.3571428571428571,0.10101525445522108,0.2598941798941799,0.14689873758153482,0.5111111111111112,0.13833221775543036,7.6,0.4,0.4,0.05555555555555556,0.05555555555555556
