config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,1,0.6992806002691194,0.4675324675324675,0.46794871794871795,0.4671729957805907,0.5056556346878928,"{""1"": 36, ""0"": 41}",0.6933770418167114,0.5,0.5,0.3333333333333333,0.49112903225806454,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,2,0.6864057438714164,0.6493506493506493,0.6481106612685561,0.6455242966751918,0.557498952660243,"{""1"": 46, ""0"": 31}",0.6944715499877929,0.45,0.45,0.3103448275862069,0.48266129032258065,"{""0"": 19, ""1"": 1}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,3,0.6774885445446163,0.7142857142857143,0.7135627530364372,0.7130758807588076,0.5917469627147046,"{""1"": 43, ""0"": 34}",0.698336398601532,0.45,0.45,0.3732193732193732,0.4814516129032258,"{""0"": 17, ""1"": 3}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,4,0.6665220756035346,0.7272727272727273,0.7267206477732794,0.7265347539320142,0.6290322580645161,"{""1"": 42, ""0"": 35}",0.7046223163604737,0.5,0.5,0.5,0.4879032258064516,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,5,0.6683904784066337,0.7012987012987013,0.7017543859649122,0.7010970464135021,0.6158357771260997,"{""0"": 41, ""1"": 36}",0.7124315977096558,0.45,0.45,0.44862155388471175,0.49556451612903224,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,6,0.6465427891000525,0.6883116883116883,0.688259109311741,0.688259109311741,0.6391914537075828,"{""1"": 39, ""0"": 38}",0.7171393632888794,0.45,0.45,0.44862155388471175,0.5116935483870968,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,7,0.6485982343748018,0.6493506493506493,0.6491228070175439,0.649113924050633,0.6334310850439883,"{""1"": 40, ""0"": 37}",0.7198496222496032,0.45,0.45,0.44862155388471175,0.5157258064516129,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,8,0.6202982609922235,0.7532467532467533,0.7537112010796221,0.7530801687763713,0.6813992459153749,"{""0"": 41, ""1"": 36}",0.720043957233429,0.45,0.45,0.44862155388471175,0.5318548387096774,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,9,0.6159655296957338,0.7012987012987013,0.7017543859649122,0.7010970464135021,0.6629660661918726,"{""1"": 36, ""0"": 41}",0.714598786830902,0.5,0.5,0.5,0.5266129032258065,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,10,0.6071647568182512,0.7532467532467533,0.7537112010796221,0.7530801687763713,0.6953288646837034,"{""1"": 36, ""0"": 41}",0.7056681632995605,0.5,0.5,0.5,0.5411290322580645,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,11,0.5798459958720517,0.7532467532467533,0.7533738191632928,0.7532467532467533,0.7195224130708001,"{""0"": 39, ""1"": 38}",0.7043087959289551,0.5,0.5,0.5,0.5399193548387097,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,12,0.5800955229765409,0.7662337662337663,0.766531713900135,0.7661943319838057,0.7061164641809803,"{""1"": 37, ""0"": 40}",0.6961806058883667,0.5,0.5,0.5,0.5508064516129032,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,13,0.5753122173346482,0.7662337662337663,0.766531713900135,0.7661943319838057,0.7128194386258903,"{""0"": 40, ""1"": 37}",0.6875414371490478,0.5,0.5,0.5,0.5637096774193548,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,14,0.5606424251160065,0.7922077922077922,0.7928475033738192,0.7918918918918919,0.7509426057813154,"{""0"": 42, ""1"": 35}",0.6765825629234314,0.5,0.5,0.5,0.5790322580645161,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,15,0.5455508464342588,0.7922077922077922,0.7928475033738192,0.7918918918918919,0.7366987850858818,"{""1"": 35, ""0"": 42}",0.6787029504776001,0.5,0.5,0.5,0.5754032258064516,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,16,0.5330981016159058,0.7662337662337663,0.7661943319838057,0.7661943319838057,0.7390029325513197,"{""0"": 38, ""1"": 39}",0.6601137161254883,0.5,0.5,0.5,0.5951612903225807,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,17,0.5078476620958997,0.7662337662337663,0.7668690958164642,0.7658783783783785,0.7518852115626309,"{""1"": 35, ""0"": 42}",0.6454192519187927,0.6,0.6,0.595959595959596,0.6165322580645162,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,18,0.47502152447576645,0.8441558441558441,0.8444669365721997,0.8441295546558705,0.7929409300377043,"{""1"": 37, ""0"": 40}",0.632207202911377,0.65,0.6499999999999999,0.6491228070175439,0.6431451612903226,"{""1"": 11, ""0"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,19,0.4954027092302,0.8181818181818182,0.8184885290148447,0.8181511470985154,0.7741935483870968,"{""1"": 37, ""0"": 40}",0.6381593704223633,0.65,0.6499999999999999,0.6491228070175439,0.6294354838709677,"{""1"": 11, ""0"": 9}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,20,0.5274550109714656,0.7922077922077922,0.7928475033738192,0.7918918918918919,0.7495810640971932,"{""1"": 35, ""0"": 42}",0.6398668646812439,0.7,0.7,0.696969696969697,0.6391129032258065,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,21,0.5264073625787512,0.7792207792207793,0.7793522267206479,0.7792207792207793,0.7469627147046501,"{""0"": 39, ""1"": 38}",0.6223119974136353,0.65,0.6499999999999999,0.6491228070175439,0.6463709677419355,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,22,0.4525860215162302,0.7792207792207793,0.7793522267206479,0.7792207792207793,0.7954545454545454,"{""0"": 39, ""1"": 38}",0.602959394454956,0.75,0.75,0.7442455242966752,0.6641129032258064,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,23,0.5288417397381423,0.7922077922077922,0.7921727395411606,0.7921727395411606,0.7467532467532467,"{""1"": 39, ""0"": 38}",0.5991568446159363,0.75,0.75,0.7442455242966752,0.6754032258064516,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,24,0.4387327889343361,0.8441558441558441,0.8437921727395412,0.8439189189189189,0.8087557603686636,"{""0"": 36, ""1"": 41}",0.611768639087677,0.75,0.75,0.7442455242966752,0.6544354838709677,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,25,0.5057654678821564,0.8051948051948052,0.8046558704453441,0.8046676813800101,0.758902387934646,"{""1"": 42, ""0"": 35}",0.6030933380126953,0.75,0.75,0.7442455242966752,0.665725806451613,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,26,0.4610359610675217,0.8961038961038961,0.8960863697705803,0.8960863697705803,0.8076036866359447,"{""1"": 39, ""0"": 38}",0.5967035055160522,0.75,0.75,0.7442455242966752,0.675,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,27,0.4194029670257073,0.8311688311688312,0.8309716599190283,0.8310548523206751,0.8128403854210305,"{""1"": 40, ""0"": 37}",0.6034258961677551,0.75,0.75,0.7442455242966752,0.667741935483871,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,28,0.4432888240009159,0.8571428571428571,0.856612685560054,0.8567562996786741,0.8023669878508588,"{""1"": 42, ""0"": 35}",0.6203851819038391,0.7,0.7,0.6875,0.6536290322580646,"{""1"": 14, ""0"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,29,0.4424291098272646,0.8441558441558441,0.8437921727395412,0.8439189189189189,0.8061374109761207,"{""0"": 36, ""1"": 41}",0.6259972095489502,0.7,0.7,0.6875,0.6508064516129032,"{""1"": 14, ""0"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,30,0.42485466909098935,0.8961038961038961,0.8964237516869096,0.8960863697705803,0.8176581483033096,"{""0"": 40, ""1"": 37}",0.6160564184188843,0.75,0.75,0.7442455242966752,0.6487903225806452,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,31,0.4241121898997914,0.8181818181818182,0.8181511470985154,0.8181511470985154,0.798596564725597,"{""0"": 38, ""1"": 39}",0.6117197871208191,0.7,0.7,0.6875,0.6608870967741935,"{""1"": 14, ""0"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,32,0.41344534770234836,0.8441558441558441,0.8437921727395412,0.8439189189189189,0.809698366149979,"{""1"": 41, ""0"": 36}",0.6037158608436585,0.75,0.75,0.7442455242966752,0.6721774193548387,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2027,1,33,0.39999522404237225,0.8701298701298701,0.8701079622132254,0.8701079622132254,0.8236279849183075,"{""0"": 38, ""1"": 39}",0.6187871694564819,0.7,0.7,0.6875,0.6540322580645161,"{""1"": 14, ""0"": 6}"
