fold,best_epoch,n_epochs,val_accuracy,val_balanced_accuracy,val_f1_macro,test_accuracy,test_balanced_accuracy,test_f1_macro
0,1,16,0.4444444444444444,0.425,0.41558441558441556,0.36363636363636365,0.35,0.3418803418803419
1,3,18,0.4444444444444444,0.4,0.3076923076923077,0.5454545454545454,0.5,0.35294117647058826
2,1,16,0.5555555555555556,0.5,0.35714285714285715,0.5,0.5,0.3333333333333333
3,1,16,0.5555555555555556,0.5,0.35714285714285715,0.5454545454545454,0.5,0.35294117647058826
4,8,23,0.5,0.5,0.3333333333333333,0.6,0.5,0.375
