experiment,pp_as,aggregate,standardize,class_weights,split_seed,init_seed,fold,best_epoch,best_val_balanced_acc,best_val_loss,test_loss,test_acc,test_balanced_acc,test_f1_macro,plot_path,checkpoint_path
eegnet_list_aggmean,list,True,True,True,3407,2025,1,98,0.7,0.5628980815410614,0.9809777736663818,0.5416666666666666,0.5416666666666666,0.5343915343915344,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2025_fold-01.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2025_fold-01.pt
eegnet_list_aggmean,list,True,True,True,3407,2025,2,24,0.75,0.6696647524833679,0.7015339732170105,0.5,0.5,0.49650349650349646,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2025_fold-02.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2025_fold-02.pt
eegnet_list_aggmean,list,True,True,True,3407,2025,3,31,0.6000000000000001,0.6930280923843384,0.6852909723917643,0.625,0.625,0.6243478260869566,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2025_fold-03.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2025_fold-03.pt
eegnet_list_aggmean,list,True,True,True,3407,2025,4,62,0.75,0.6139753818511963,0.6940446496009827,0.625,0.625,0.6079854809437386,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2025_fold-04.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2025_fold-04.pt
eegnet_list_aggmean,list,True,True,True,3407,2025,5,53,0.8,0.633259654045105,0.5707941436767578,0.76,0.7596153846153846,0.7596153846153846,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2025_fold-05.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2025_fold-05.pt
eegnet_list_aggmean,list,True,True,True,3407,2026,1,39,0.7,0.6798023700714111,0.7241522073745728,0.5,0.5,0.5,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2026_fold-01.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2026_fold-01.pt
eegnet_list_aggmean,list,True,True,True,3407,2026,2,50,0.75,0.5929131269454956,0.7251000801722208,0.5416666666666666,0.5416666666666666,0.5208711433756805,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2026_fold-02.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2026_fold-02.pt
eegnet_list_aggmean,list,True,True,True,3407,2026,3,9,0.65,0.6869408845901489,0.6925303339958191,0.5416666666666666,0.5416666666666666,0.4666666666666667,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2026_fold-03.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2026_fold-03.pt
eegnet_list_aggmean,list,True,True,True,3407,2026,4,41,0.9,0.5819261550903321,0.6741268634796143,0.5833333333333334,0.5833333333333334,0.5714285714285714,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2026_fold-04.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2026_fold-04.pt
eegnet_list_aggmean,list,True,True,True,3407,2026,5,3,0.5,0.6896486282348633,0.6855725502967834,0.64,0.6474358974358975,0.6305418719211823,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\plots\fold_curves\split-3407_init-2026_fold-05.png,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\adhd_db\eegnet_list_aggmean\checkpoints\split-3407_init-2026_fold-05.pt
