config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_pred_counts
eegnet_small_t600_meanmax050,4557,1680,5,1,1.3669755096020906,0.30434782608695654,0.30357142857142855,0.23589743589743592,"{""2"": 17, ""1"": 6}",1.0600160360336304,0.5,0.4444444444444444,0.35714285714285715,"{""1"": 5, ""2"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,2,1.41766459527223,0.2608695652173913,0.25595238095238093,0.18376068376068377,"{""1"": 5, ""2"": 18}",1.059099793434143,0.5,0.4444444444444444,0.35714285714285715,"{""1"": 5, ""2"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,3,1.3682208268538765,0.2608695652173913,0.25595238095238093,0.18376068376068377,"{""2"": 18, ""1"": 5}",1.0584968328475952,0.5,0.4444444444444444,0.35555555555555557,"{""2"": 2, ""1"": 4}"
eegnet_small_t600_meanmax050,4557,1680,5,4,1.3829144032105156,0.2608695652173913,0.25595238095238093,0.1865079365079365,"{""2"": 16, ""1"": 7}",1.0572428703308105,0.3333333333333333,0.27777777777777773,0.24444444444444446,"{""2"": 3, ""1"": 3}"
eegnet_small_t600_meanmax050,4557,1680,5,5,1.6687515507573667,0.391304347826087,0.38095238095238093,0.2571428571428571,"{""2"": 20, ""1"": 3}",1.0546722412109375,0.3333333333333333,0.27777777777777773,0.24444444444444446,"{""2"": 3, ""1"": 3}"
eegnet_small_t600_meanmax050,4557,1680,5,6,1.512962211733279,0.43478260869565216,0.42857142857142855,0.31874298540965207,"{""1"": 4, ""2"": 19}",1.05308997631073,0.3333333333333333,0.27777777777777773,0.24444444444444446,"{""2"": 3, ""1"": 3}"
eegnet_small_t600_meanmax050,4557,1680,5,7,1.1765239342399265,0.34782608695652173,0.3452380952380952,0.26515151515151514,"{""1"": 9, ""2"": 14}",1.0507088899612427,0.6666666666666666,0.5,0.47222222222222215,"{""2"": 5, ""1"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,8,1.3766731568004773,0.30434782608695654,0.2916666666666667,0.16666666666666666,"{""2"": 20, ""1"": 3}",1.0479806661605835,0.6666666666666666,0.5,0.47222222222222215,"{""2"": 5, ""1"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,9,1.4381340120149695,0.391304347826087,0.39285714285714285,0.30952380952380953,"{""2"": 16, ""1"": 7}",1.0445330142974854,0.6666666666666666,0.5,0.47222222222222215,"{""2"": 5, ""1"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,10,1.3139951021774956,0.30434782608695654,0.2976190476190476,0.21128205128205127,"{""1"": 6, ""2"": 17}",1.0440739393234253,0.6666666666666666,0.5,0.47222222222222215,"{""2"": 5, ""1"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,11,1.503270968146946,0.34782608695652173,0.3452380952380952,0.26495726495726496,"{""1"": 5, ""2"": 18}",1.0421029329299927,0.6666666666666666,0.5,0.47222222222222215,"{""2"": 5, ""1"": 1}"
eegnet_small_t600_meanmax050,4557,1680,5,12,1.2850532635398533,0.391304347826087,0.39285714285714285,0.30952380952380953,"{""2"": 16, ""1"": 7}",1.039979338645935,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,13,1.338411903899649,0.34782608695652173,0.33928571428571425,0.2333333333333333,"{""2"": 20, ""1"": 3}",1.0394734144210815,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,14,1.616952833922013,0.30434782608695654,0.30357142857142855,0.23381642512077294,"{""2"": 15, ""1"": 8}",1.0378966331481934,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,15,1.3598977534667305,0.21739130434782608,0.20833333333333334,0.12345679012345678,"{""2"": 19, ""1"": 4}",1.0367183685302734,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,16,1.1863169981085735,0.34782608695652173,0.3333333333333333,0.1839080459770115,"{""2"": 21, ""1"": 2}",1.0370079278945923,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,17,1.280253249665965,0.21739130434782608,0.21428571428571427,0.1581196581196581,"{""1"": 5, ""2"": 18}",1.0373493432998657,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,18,1.0500740693963093,0.391304347826087,0.38690476190476186,0.2905982905982906,"{""1"": 5, ""2"": 18}",1.0389970541000366,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,19,1.546665678853574,0.30434782608695654,0.2976190476190476,0.20875420875420878,"{""2"": 19, ""1"": 4}",1.0391697883605957,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,20,1.4155298523280933,0.2608695652173913,0.25595238095238093,0.18888888888888888,"{""1"": 5, ""2"": 17, ""0"": 1}",1.0405486822128296,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
eegnet_small_t600_meanmax050,4557,1680,5,21,1.5056530755499136,0.34782608695652173,0.3452380952380952,0.26495726495726496,"{""2"": 18, ""1"": 5}",1.039709448814392,0.5,0.3333333333333333,0.2222222222222222,"{""2"": 6}"
