config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,1,0.6949749178700633,0.5064935064935064,0.5107962213225371,0.448340874811463,0.5058651026392962,"{""0"": 64, ""1"": 13}",0.6955325484275818,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,2,0.6884837924660027,0.5324675324675324,0.5344129554655871,0.5227272727272727,0.546397151235861,"{""0"": 50, ""1"": 27}",0.6950829267501831,0.5,0.5,0.3333333333333333,0.5020161290322581,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,3,0.6829885197924329,0.6883116883116883,0.6902834008097165,0.6818181818181819,0.5824256388772517,"{""0"": 50, ""1"": 27}",0.6941678762435913,0.5,0.5,0.3333333333333333,0.5,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,4,0.6799455981749993,0.5974025974025974,0.5988529014844804,0.5930093776641091,0.5921658986175116,"{""1"": 30, ""0"": 47}",0.6934019804000855,0.5,0.5,0.4791666666666667,0.5137096774193548,"{""0"": 14, ""1"": 6}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,5,0.6774662624705922,0.6493506493506493,0.6497975708502024,0.649113924050633,0.59939254294093,"{""1"": 36, ""0"": 41}",0.6928881883621216,0.55,0.55,0.5488721804511278,0.5391129032258064,"{""1"": 9, ""0"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,6,0.6695517518303611,0.6883116883116883,0.6892712550607287,0.6869918699186992,0.630917469627147,"{""1"": 33, ""0"": 44}",0.6944790005683898,0.5,0.5,0.5,0.5447580645161291,"{""1"": 10, ""0"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,7,0.6662996086207303,0.6363636363636364,0.6366396761133604,0.6363022941970311,0.623900293255132,"{""0"": 40, ""1"": 37}",0.6988877654075623,0.5,0.5,0.5,0.5508064516129032,"{""1"": 10, ""0"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,8,0.6595089954215211,0.6493506493506493,0.6497975708502024,0.649113924050633,0.6231671554252199,"{""0"": 41, ""1"": 36}",0.7001588582992554,0.55,0.55,0.5488721804511278,0.5491935483870968,"{""1"": 9, ""0"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,9,0.655125405881312,0.6753246753246753,0.6754385964912281,0.6753246753246753,0.6379346459991622,"{""1"": 38, ""0"": 39}",0.7080045819282532,0.5,0.5,0.5,0.55,"{""1"": 10, ""0"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2026,3,10,0.6572205741684158,0.6623376623376623,0.6629554655870445,0.6618243243243244,0.623900293255132,"{""1"": 35, ""0"": 42}",0.7136812567710876,0.55,0.55,0.5488721804511278,0.5536290322580645,"{""1"": 9, ""0"": 11}"
