mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_f1_macro,std_f1_macro
0.5490909090909091,0.11255852472204539,0.5366666666666667,0.09746794344808965,0.43406593406593413,0.16363227083197426
