experiment,condition,target,loss,meanmax_alpha,standardize,split_seed,init_seed,fold,best_epoch,best_val_nrmse,best_val_loss,test_loss,test_mse,test_rmse,test_mae,test_nrmse,test_y_std,test_r2,checkpoint_path,plot_path
hbn_ec_externalizing_eegnet_mean,EC,externalizing,mse,0.0,True,3407,3001,1,21,0.9524126088718411,0.4018671085082349,0.42589053566809054,0.4258905230006151,0.6526028830771552,0.5010354227075974,0.944655032895236,0.6908372478332311,0.1076268688257005,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\checkpoints\condition-EC_split-3407_init-3001_fold-01.pt,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\plots\fold_curves\condition-EC_split-3407_init-3001_fold-01.png
hbn_ec_externalizing_eegnet_mean,EC,externalizing,mse,0.0,True,3407,3001,2,5,1.0312072415628268,0.869219802674793,0.4561228056748708,0.45612280349194995,0.6753686426626202,0.5582890831563553,0.9952452899504173,0.6785951659176069,0.009486812831509983,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\checkpoints\condition-EC_split-3407_init-3001_fold-02.pt,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\plots\fold_curves\condition-EC_split-3407_init-3001_fold-02.png
hbn_ec_externalizing_eegnet_mean,EC,externalizing,mse,0.0,True,3407,3001,3,33,0.9479140166404937,0.5031196908517317,1.006690179499296,1.0066902179137605,1.0033395327174945,0.7341623885485415,1.0152151748351845,0.9883023398270047,-0.030661851215634695,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\checkpoints\condition-EC_split-3407_init-3001_fold-03.pt,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\plots\fold_curves\condition-EC_split-3407_init-3001_fold-03.png
hbn_ec_externalizing_eegnet_mean,EC,externalizing,mse,0.0,True,3407,3001,4,20,0.9625421943390426,0.688567354565575,0.4264992936872519,0.4264993149465208,0.6530691502027337,0.5065688361109306,0.9348329735131348,0.698594474848782,0.12608731163259057,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\checkpoints\condition-EC_split-3407_init-3001_fold-04.pt,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\plots\fold_curves\condition-EC_split-3407_init-3001_fold-04.png
hbn_ec_externalizing_eegnet_mean,EC,externalizing,mse,0.0,True,3407,3001,5,16,0.9579074077936907,0.6857855072752996,0.5089247925923421,0.5089247992614873,0.7133896545798006,0.5545491017401218,1.043362572240362,0.6837408908084305,-0.08860545715202517,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\checkpoints\condition-EC_split-3407_init-3001_fold-05.pt,C:\Users\jhon0\Documents\UTP\Work\MultimodalAnalysis\outputs\hbn_db\hbn_ec_externalizing_eegnet_mean\plots\fold_curves\condition-EC_split-3407_init-3001_fold-05.png
