config,split_seed,init_seed,fold,epoch,train_loss,train_acc,train_balanced_acc,train_macro_f1,train_temporal_acc,train_pred_counts,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_temporal_acc,val_pred_counts
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,1,0.7074354447816548,0.5,0.5,0.3333333333333333,0.5032894736842105,"{""0"": 76}",0.699502694606781,0.5,0.5,0.3333333333333333,0.5012096774193548,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,2,0.6984357237815857,0.5,0.5,0.3333333333333333,0.5078522920203735,"{""0"": 76}",0.6979586362838746,0.5,0.5,0.3333333333333333,0.5020161290322581,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,3,0.6952667612778513,0.5,0.5,0.3333333333333333,0.5107173174872666,"{""0"": 76}",0.6960177779197693,0.5,0.5,0.3333333333333333,0.49838709677419357,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,4,0.6921030063378183,0.5,0.5,0.3333333333333333,0.5130517826825127,"{""0"": 76}",0.694333839416504,0.5,0.5,0.3333333333333333,0.5044354838709677,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,5,0.6903756919660067,0.5,0.5,0.3333333333333333,0.5147495755517827,"{""0"": 76}",0.6934187054634094,0.5,0.5,0.3333333333333333,0.5092741935483871,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,6,0.6848493092938474,0.5,0.5,0.3333333333333333,0.5390492359932089,"{""0"": 76}",0.6921221256256104,0.5,0.5,0.3333333333333333,0.5133064516129032,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,7,0.6843601433854354,0.5131578947368421,0.5131578947368421,0.38211382113821135,0.5463709677419355,"{""0"": 73, ""1"": 3}",0.6889662742614746,0.5,0.5,0.3333333333333333,0.5254032258064516,"{""0"": 20}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,8,0.6798301119553415,0.5394736842105263,0.5394736842105263,0.46099290780141844,0.5658955857385399,"{""0"": 67, ""1"": 9}",0.6852400183677674,0.55,0.55,0.4357366771159875,0.5370967741935484,"{""0"": 19, ""1"": 1}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,9,0.6770651873789335,0.6052631578947368,0.6052631578947368,0.5615384615384615,0.5776740237691002,"{""0"": 62, ""1"": 14}",0.681660795211792,0.55,0.55,0.4357366771159875,0.5495967741935484,"{""0"": 19, ""1"": 1}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,10,0.6652224879515799,0.6447368421052632,0.6447368421052632,0.6303368762385155,0.621286078098472,"{""0"": 53, ""1"": 23}",0.6765850186347961,0.55,0.55,0.48717948717948717,0.5685483870967742,"{""0"": 17, ""1"": 3}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,11,0.6587778894524825,0.6710526315789473,0.6710526315789473,0.6640141467727675,0.6283955857385399,"{""0"": 49, ""1"": 27}",0.674122405052185,0.6,0.6,0.5604395604395604,0.5762096774193548,"{""0"": 16, ""1"": 4}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,12,0.6500653091229891,0.7105263157894737,0.7105263157894737,0.7072829131652661,0.6495118845500849,"{""1"": 30, ""0"": 46}",0.6672339677810669,0.6,0.6,0.5604395604395604,0.5866935483870968,"{""0"": 16, ""1"": 4}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,13,0.6403702968045285,0.6710526315789473,0.6710526315789473,0.6663740122914839,0.658955857385399,"{""0"": 47, ""1"": 29}",0.661093270778656,0.55,0.55,0.52,0.5983870967741935,"{""0"": 15, ""1"": 5}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,14,0.6239941873048481,0.7236842105263158,0.7236842105263158,0.7232529911565806,0.6778438030560272,"{""0"": 41, ""1"": 35}",0.6508393168449402,0.65,0.65,0.6419437340153453,0.6133064516129032,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,15,0.626936391780251,0.6710526315789473,0.6710526315789473,0.66962267431751,0.6610780984719864,"{""1"": 33, ""0"": 43}",0.6473974585533142,0.65,0.65,0.6419437340153453,0.6221774193548387,"{""0"": 13, ""1"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,16,0.5979426754148383,0.7763157894736842,0.7763157894736842,0.7753434185359067,0.6933361629881154,"{""0"": 43, ""1"": 33}",0.6470801591873169,0.7,0.7,0.696969696969697,0.6294354838709677,"{""0"": 12, ""1"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,17,0.5658218264579773,0.8026315789473685,0.8026315789473684,0.8025974025974026,0.7369482173174873,"{""1"": 39, ""0"": 37}",0.6431697249412537,0.75,0.75,0.7493734335839599,0.6338709677419355,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,18,0.5742661952972412,0.75,0.75,0.7499567099567099,0.7081918505942275,"{""1"": 37, ""0"": 39}",0.6287311553955078,0.8,0.8,0.8,0.6633064516129032,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,19,0.5742753775496232,0.75,0.75,0.7499567099567099,0.7107385398981324,"{""1"": 39, ""0"": 37}",0.6256970167160034,0.8,0.8,0.8,0.665725806451613,"{""0"": 10, ""1"": 10}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,20,0.5708628171368649,0.6973684210526315,0.6973684210526316,0.6968961331714929,0.6926994906621392,"{""0"": 41, ""1"": 35}",0.6166624188423157,0.75,0.75,0.7493734335839599,0.682258064516129,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,21,0.5468788476366746,0.7763157894736842,0.7763157894736842,0.7753434185359067,0.7310059422750425,"{""1"": 43, ""0"": 33}",0.6218998908996582,0.7,0.7,0.696969696969697,0.6721774193548387,"{""0"": 8, ""1"": 12}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,22,0.5470167022002371,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7391765704584041,"{""1"": 38, ""0"": 38}",0.6213908791542053,0.75,0.75,0.7493734335839599,0.6685483870967742,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,23,0.5106828918582514,0.8157894736842105,0.8157894736842105,0.8156618156618156,0.7612478777589134,"{""0"": 36, ""1"": 40}",0.6234065294265747,0.75,0.75,0.7493734335839599,0.6681451612903225,"{""0"": 9, ""1"": 11}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,24,0.5128754785186366,0.8552631578947368,0.8552631578947368,0.8550372810820184,0.7635823429541596,"{""1"": 41, ""0"": 35}",0.6327563285827636,0.75,0.75,0.7442455242966752,0.6685483870967742,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,25,0.5167551636695862,0.8289473684210527,0.8289473684210527,0.8286804230969308,0.7615662139219015,"{""0"": 41, ""1"": 35}",0.6346179723739624,0.75,0.75,0.7442455242966752,0.6633064516129032,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,26,0.5008321796592913,0.8289473684210527,0.8289473684210527,0.8274838484372272,0.7624151103565365,"{""1"": 45, ""0"": 31}",0.6208967447280884,0.75,0.75,0.7442455242966752,0.6879032258064516,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,27,0.5225216746330261,0.7894736842105263,0.7894736842105263,0.7893277893277892,0.7365237691001698,"{""0"": 36, ""1"": 40}",0.6215575098991394,0.75,0.75,0.7442455242966752,0.7004032258064516,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,28,0.46700300511560944,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7876697792869269,"{""1"": 38, ""0"": 38}",0.6188372015953064,0.8,0.8,0.797979797979798,0.6866935483870967,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,29,0.5263520698798331,0.7631578947368421,0.763157894736842,0.7629937629937631,0.7397071307300509,"{""1"": 36, ""0"": 40}",0.6243779301643372,0.8,0.8,0.797979797979798,0.6915322580645161,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,30,0.4642142575038107,0.8026315789473685,0.8026315789473684,0.8025974025974026,0.7803480475382003,"{""1"": 37, ""0"": 39}",0.6143056988716126,0.8,0.8,0.797979797979798,0.6935483870967742,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,31,0.45849681527991043,0.8947368421052632,0.894736842105263,0.8944444444444444,0.7909592529711376,"{""0"": 34, ""1"": 42}",0.6209323883056641,0.8,0.8,0.797979797979798,0.6891129032258064,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,32,0.5151685539044832,0.7631578947368421,0.763157894736842,0.7625,0.7367359932088285,"{""0"": 42, ""1"": 34}",0.6111252903938293,0.8,0.8,0.797979797979798,0.6891129032258064,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,33,0.5111299063030043,0.7763157894736842,0.7763157894736843,0.7762770562770562,0.7449066213921901,"{""0"": 37, ""1"": 39}",0.6143588542938232,0.8,0.8,0.797979797979798,0.6955645161290323,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,34,0.446755892352054,0.881578947368421,0.881578947368421,0.8810641627543035,0.8039049235993209,"{""0"": 33, ""1"": 43}",0.6199738025665283,0.75,0.75,0.7442455242966752,0.7056451612903226,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,35,0.4760057800694516,0.8421052631578947,0.8421052631578947,0.8411149825783972,0.7752546689303905,"{""1"": 44, ""0"": 32}",0.6364008784294128,0.75,0.75,0.7442455242966752,0.6887096774193548,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,36,0.4487145668581912,0.8552631578947368,0.8552631578947368,0.8550372810820184,0.782258064516129,"{""0"": 35, ""1"": 41}",0.6509177446365356,0.75,0.75,0.7442455242966752,0.6911290322580645,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,37,0.4408869100244422,0.8552631578947368,0.8552631578947368,0.8552380952380952,0.7889431239388794,"{""0"": 37, ""1"": 39}",0.6236631870269775,0.75,0.75,0.7442455242966752,0.7028225806451613,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,38,0.4734793274026168,0.8289473684210527,0.8289473684210527,0.8289177489177489,0.7771646859083192,"{""0"": 39, ""1"": 37}",0.6151154279708863,0.8,0.8,0.797979797979798,0.6955645161290323,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,39,0.4339044799930171,0.881578947368421,0.881578947368421,0.8815584415584415,0.8063455008488964,"{""1"": 39, ""0"": 37}",0.621503210067749,0.8,0.8,0.797979797979798,0.6951612903225807,"{""1"": 12, ""0"": 8}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,40,0.3996342530376033,0.9078947368421053,0.9078947368421053,0.9078787878787878,0.8228989813242784,"{""1"": 37, ""0"": 39}",0.6318457007408143,0.75,0.75,0.7442455242966752,0.6943548387096774,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,41,0.4477616846561432,0.8552631578947368,0.8552631578947368,0.8552380952380952,0.7937181663837012,"{""0"": 39, ""1"": 37}",0.6346172571182251,0.75,0.75,0.7442455242966752,0.6975806451612904,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,42,0.40094913777552155,0.9078947368421053,0.9078947368421053,0.9078787878787878,0.8357385398981324,"{""0"": 39, ""1"": 37}",0.6459579944610596,0.75,0.75,0.7442455242966752,0.6975806451612904,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,43,0.3942636549472809,0.9078947368421053,0.9078947368421053,0.9077509970521935,0.8269312393887945,"{""0"": 35, ""1"": 41}",0.645382535457611,0.75,0.75,0.7442455242966752,0.7008064516129032,"{""1"": 13, ""0"": 7}"
eegnet_iranies_tmin_temporal_ce_clean_t7983_tp124,3407,2025,5,44,0.3703799890844445,0.9078947368421053,0.9078947368421053,0.9077509970521935,0.844758064516129,"{""1"": 41, ""0"": 35}",0.6481147646903992,0.75,0.75,0.7442455242966752,0.7108870967741936,"{""1"": 13, ""0"": 7}"
