config,n_runs,mean_test_bacc,std_test_bacc,median_test_bacc,min_test_bacc,max_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,mean_val_bacc,std_val_bacc,mean_best_epoch,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority,mean_test_bacc_minus_chance,mean_test_bacc_minus_majority
eegnet_small_t600_meanmax050,5,0.37777777777777777,0.1326370709590369,0.4444444444444444,0.16666666666666666,0.5,0.35714285714285715,0.14285714285714285,0.2801058201058201,0.1472210218769551,0.5222222222222223,0.12789849370245931,14.2,0.6,0.6,0.044444444444444446,0.044444444444444446
