config,split_seed,init_seed,fold,best_epoch,best_val_bacc,best_val_loss,F1,D,F2,temporal_kern,separable_kern,pool1,pool2,total_pool,agg,meanmax_alpha,lr,weight_decay,dropout,standardize,class_weights,chance_bacc,majority_class,majority_test_bacc,majority_test_acc,majority_test_macro_f1,train_bacc,train_acc,train_macro_f1,val_bacc,val_acc,val_macro_f1,test_bacc,test_acc,test_macro_f1,test_loss,test_bacc_minus_chance,test_bacc_minus_majority,test_acc_minus_majority,test_macro_f1_minus_majority,test_gt_chance,test_gt_majority_bacc,train_pred_counts,val_pred_counts,test_pred_counts,test_target_counts,test_confusion_matrix,history_path,predictions_path,checkpoint_path
eegnet_small_t600_meanmax050,4557,1680,1,25,0.6666666666666666,1.0317641496658325,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.2916666666666667,0.3181818181818182,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.375,0.1818181818181818,1.112905502319336,0.0,0.0,0.0,0.0,0,0,"{""2"": 20, ""1"": 2}","{""2"": 5, ""1"": 1}","{""2"": 8}","{""0"": 2, ""1"": 3, ""2"": 3}","[[0, 0, 2], [0, 0, 3], [0, 0, 3]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_1\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,1,1,0.16666666666666666,1.0763171911239624,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.4047619047619048,0.4090909090909091,0.3235294117647059,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.5,0.5,0.38888888888888884,1.1134189367294312,0.16666666666666669,0.16666666666666669,0.125,0.20707070707070704,1,1,"{""2"": 9, ""0"": 13}","{""0"": 5, ""2"": 1}","{""0"": 2, ""2"": 6}","{""0"": 2, ""1"": 3, ""2"": 3}","[[1, 0, 1], [1, 0, 2], [0, 0, 3]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_1\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,1,28,0.4444444444444444,1.1089261770248413,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.047619104385376, 1.047619104385376, 0.9166666865348816]",0.3333333333333333,2,0.3333333333333333,0.375,0.1818181818181818,0.4583333333333333,0.45454545454545453,0.4583333333333333,0.4444444444444444,0.3333333333333333,0.27777777777777773,0.38888888888888884,0.375,0.3333333333333333,1.2949581146240234,0.055555555555555525,0.055555555555555525,0.0,0.15151515151515152,1,1,"{""2"": 8, ""0"": 5, ""1"": 9}","{""2"": 3, ""1"": 3}","{""0"": 2, ""2"": 5, ""1"": 1}","{""0"": 2, ""1"": 3, ""2"": 3}","[[1, 0, 1], [1, 0, 2], [0, 1, 2]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_1\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_1\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,2,6,0.4444444444444444,1.1003607511520386,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.44047619047619047,0.43478260869565216,0.34848484848484845,0.4444444444444444,0.5,0.35555555555555557,0.2222222222222222,0.2857142857142857,0.16666666666666666,1.0796496868133545,-0.1111111111111111,-0.1111111111111111,0.0,0.018518518518518517,0,0,"{""2"": 14, ""1"": 9}","{""1"": 4, ""2"": 2}","{""2"": 5, ""1"": 2}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 1, 1], [0, 0, 2], [0, 1, 2]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_2\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,2,7,0.5555555555555555,1.1418116092681885,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.3333333333333333,0.34782608695652173,0.2826086956521739,0.5555555555555555,0.5,0.38888888888888884,0.2222222222222222,0.2857142857142857,0.14814814814814814,1.0997470617294312,-0.1111111111111111,-0.1111111111111111,0.0,0.0,0,0,"{""2"": 8, ""0"": 15}","{""2"": 3, ""0"": 3}","{""2"": 6, ""0"": 1}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 0, 2], [0, 0, 2], [1, 0, 2]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_2\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,2,7,0.6666666666666666,1.0907926559448242,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[0.9583333134651184, 1.0952380895614624, 0.9583333134651184]",0.3333333333333333,0,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.36904761904761907,0.34782608695652173,0.27777777777777773,0.6666666666666666,0.5,0.5238095238095238,0.3333333333333333,0.2857142857142857,0.16666666666666666,1.1153148412704468,0.0,0.0,0.0,0.018518518518518517,0,0,"{""2"": 4, ""0"": 2, ""1"": 17}","{""1"": 5, ""0"": 1}","{""1"": 6, ""2"": 1}","{""2"": 3, ""0"": 2, ""1"": 2}","[[0, 1, 1], [0, 2, 0], [0, 3, 0]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_2\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_2\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,3,5,0.5,1.1405415534973145,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.37566137566137564,0.391304347826087,0.30687830687830686,0.5,0.5,0.4000000000000001,0.38888888888888884,0.42857142857142855,0.3238095238095238,1.1339876651763916,0.055555555555555525,0.055555555555555525,0.0,0.12380952380952384,1,1,"{""1"": 11, ""2"": 12}","{""1"": 3, ""2"": 3}","{""1"": 3, ""2"": 4}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 1, 1], [0, 1, 1], [0, 1, 2]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_3\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,7464,3,13,0.5,1.1279151439666748,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.34920634920634924,0.34782608695652173,0.2722222222222222,0.5,0.5,0.41269841269841273,0.5,0.5714285714285714,0.41904761904761906,1.0935620069503784,0.16666666666666669,0.16666666666666669,0.14285714285714285,0.21904761904761907,1,1,"{""2"": 6, ""0"": 17}","{""0"": 5, ""1"": 1}","{""2"": 4, ""0"": 3}","{""2"": 3, ""1"": 2, ""0"": 2}","[[1, 0, 1], [2, 0, 0], [0, 0, 3]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_3\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_7464\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,4750,3,9,0.3333333333333333,1.272312045097351,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.0952380895614624, 1.0952380895614624, 0.8518518805503845]",0.3333333333333333,2,0.3333333333333333,0.42857142857142855,0.19999999999999998,0.40740740740740744,0.391304347826087,0.38008658008658003,0.3333333333333333,0.3333333333333333,0.3,0.4444444444444444,0.42857142857142855,0.3238095238095238,1.1072008609771729,0.1111111111111111,0.1111111111111111,0.0,0.12380952380952384,1,1,"{""1"": 15, ""2"": 5, ""0"": 3}","{""1"": 2, ""2"": 3, ""0"": 1}","{""1"": 5, ""2"": 2}","{""2"": 3, ""1"": 2, ""0"": 2}","[[0, 1, 1], [0, 2, 0], [0, 2, 1]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_3\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_4750\fold_3\predictions.csv,
eegnet_small_t600_meanmax050,4557,1680,4,1,0.5,1.1235032081604004,8,2,16,63,15,8,8,64,meanmax,0.5,0.0001,0.0001,0.5,True,"[1.2777777910232544, 1.0952380895614624, 0.7666666507720947]",0.3333333333333333,2,0.3333333333333333,0.2857142857142857,0.14814814814814814,0.41904761904761906,0.43478260869565216,0.3307757885763001,0.5,0.5,0.4000000000000001,0.3333333333333333,0.2857142857142857,0.14814814814814814,1.160078763961792,0.0,0.0,0.0,0.0,0,0,"{""1"": 16, ""2"": 7}","{""2"": 3, ""1"": 3}","{""1"": 7}","{""1"": 2, ""0"": 3, ""2"": 2}","[[0, 3, 0], [0, 2, 0], [0, 2, 0]]",outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_4\history.csv,outputs\eegnet\ablation_top3_baseline_closed\eegnet_small_t600_meanmax050\splitseed_4557\initseed_1680\fold_4\predictions.csv,
