init_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1680,15,0.3888888888888889,0.10070299635277397,0.4,0.10962266316726381,0.2858954625621292,0.10700761962984974,0.6,0.6
4750,15,0.39629629629629626,0.17170514628407335,0.369047619047619,0.1616563470402161,0.30091710758377427,0.16535669993405955,0.6,0.6
7464,15,0.36666666666666664,0.1466859054241006,0.380952380952381,0.1464264974135514,0.2827689594356261,0.13004760335887958,0.6,0.6
