split_seed,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1685,15,0.3888888888888889,0.1612889002611236,0.37976190476190474,0.15368213064280298,0.3094708994708995,0.14523483220832573,0.7333333333333333,0.7333333333333333
4557,15,0.37407407407407406,0.13683669038452714,0.3785714285714285,0.13056141389719178,0.26088664421997754,0.13272332683094215,0.4666666666666667,0.4666666666666667
7233,15,0.3888888888888889,0.12944052722460386,0.39166666666666666,0.1390544041304197,0.2992239858906525,0.12567217468284156,0.6,0.6
