fold,n_runs,mean_test_bacc,std_test_bacc,mean_test_acc,std_test_acc,mean_test_macro_f1,std_test_macro_f1,frac_test_bacc_gt_chance,frac_test_bacc_gt_majority
1,9,0.36419753086419754,0.12457059302846026,0.3611111111111111,0.09771699499632146,0.28366468922024474,0.1138116446063988,0.5555555555555556,0.5555555555555556
2,9,0.2901234567901234,0.1614407016126175,0.2857142857142857,0.15971914124998496,0.18450911228689007,0.13304755365641288,0.2222222222222222,0.2222222222222222
3,9,0.43827160493827155,0.08072035080630877,0.4444444444444444,0.08584645893961879,0.34902998236331567,0.07163306021998854,0.8888888888888888,0.8888888888888888
4,9,0.32716049382716045,0.12559870339120865,0.3333333333333333,0.14285714285714285,0.23592004703115815,0.11735814543295585,0.4444444444444444,0.4444444444444444
5,9,0.5,0.1075828707279838,0.492063492063492,0.10378330817953985,0.39617871840094065,0.12578294809169757,0.8888888888888888,0.8888888888888888
