mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_f1_macro,std_f1_macro
0.5254545454545454,0.08585977420449159,0.5533333333333333,0.049159604012508754,0.42261904761904756,0.1079664115905777
