mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_f1_macro,std_f1_macro
0.5290909090909091,0.054696759841786624,0.5166666666666666,0.03726779962499646,0.38700980392156864,0.11101480231113292
